name_o,name_d,total_pop_flow,d,s,area_o,area_d,m_o,m_d,food_point_o,food_poly_o,health_point_o,health_poly_o,industrial_landuse_o,main_road_line_o,natural_landuse_o,residential_landuse_o,retail_landuse_o,commercial_landuse_o,retail_point_o,retail_poly_o,school_point_o,school_poly_o,transport_point_o,transport_poly_o,entertainment_point_o,entertainment_poly_o,food_point_d,food_poly_d,health_point_d,health_poly_d,industrial_landuse_d,main_road_line_d,natural_landuse_d,residential_landuse_d,retail_landuse_d,commercial_landuse_d,retail_point_d,retail_poly_d,school_point_d,school_poly_d,transport_point_d,transport_poly_d,entertainment_point_d,entertainment_poly_d,sk
Auburn,Hazel Dell,76.0,183.50144642584752,4696777.0,76.604169,12.523242,87256,23569,113,0.013644275694523249,52,0.06287125922879466,87,693.2535752429545,0,363,22,141,355,0.7619348128437782,79,2.1331038583696196,277,1.2555805525750783,402,14.166441896665457,78,0.013952247163227117,29,0.004122270552915414,10,170.31939088382478,0,35,30,25,188,0.8892075228687987,9,0.1446906718412711,167,0.2831677073475247,95,0.370614778789676,7664603.0
Milton,Bremerton,72.0,43.933278073254385,2741437.0,7.199242,73.632931,8697,43505,22,0.003846798071036591,5,0.0,6,106.9429760226277,1,27,3,11,46,0.15575150523231784,6,0.12892332334643794,31,0.015272681828274931,52,0.14648644351269832,113,0.0228827602022047,13,0.02790360196230972,4,544.5232454398224,0,35,15,12,243,0.6401442659235685,38,0.5355064470075431,332,1.9573925430248387,209,5.714154850417852,4667139.0
Redmond,Puyallup,241.0,56.974395758089514,3312161.0,42.908263,36.610495,73256,42973,196,0.020614684628946185,52,0.009099640180732844,7,970.4172440950357,0,153,18,33,419,1.5269863034154028,58,0.7759857736895831,1369,1.1617387596035516,1559,11.763025486691125,146,0.029503335570376297,78,0.18803193910204946,21,663.0396133662008,1,162,47,41,448,2.531327866199702,55,1.1548879718800216,190,0.4967884118173655,343,2.1939512537522474,5839862.0
Edmonds,North Bend,76.0,56.818042021097476,2924024.0,23.093351,11.26123,42853,7461,61,0.008303154881236629,28,0.08867028104994792,1,250.77380448407877,1,136,3,14,223,0.17499438733489495,40,0.7113885892642555,172,0.14229471056714857,89,1.7046372939321728,37,0.004234355494921665,4,0.0017495973234986169,5,168.62580216441174,0,10,4,4,79,0.3613772782412398,16,0.13426784979073267,55,0.24772478139547055,75,3.6325001361780385,4945779.0
Des Moines,Spokane Valley,80.0,382.9424547788493,5708393.0,16.605956,97.693319,32888,102976,60,0.009589071840769865,38,0.006941327105731326,12,261.2347913737114,0,137,32,11,163,0.37260012378254354,61,0.8382342949543233,273,0.2225019272197599,224,1.0589683785404207,208,0.05046606896018861,65,0.08601275559620293,37,1136.090796955253,0,285,87,40,954,4.68126679304186,86,2.2181361063580884,1155,3.7847702871167392,345,15.662595008883963,8586682.0
Artondale,Bethel,136.0,20.611612028639332,389437.0,34.643182,8.187704,13641,4073,0,0.0,0,0.0,0,277.29415688228556,0,1,0,0,1,0.0,3,0.0,2,0.004353440984502101,8,3.048177157382517,0,0.0,0,0.0,1,69.6784300814432,0,0,0,1,1,0.0,2,0.032443304879042206,2,0.08345714041346153,0,0.0,998832.0
Minnehaha,Spokane,67.0,454.3005191895073,5510460.0,5.723841,178.086951,11871,228989,6,0.0,2,0.0,1,67.25343555479327,0,26,2,2,15,0.0619852160472016,1,0.04815990320122556,12,0.016893421069324423,29,0.14518837880507943,445,0.07911735518252129,149,0.72935517570076,54,2662.812628550789,0,525,217,181,2843,5.72531102209167,184,4.218014841567996,2707,11.18541953655354,856,21.88583043283467,8480299.0
Alderton,Milton,58.0,11.060871470525605,217231.0,14.817407,7.199242,3274,8697,1,0.0,0,0.0,3,96.44005839274178,0,10,1,1,2,0.05474215087644268,1,0.038095294593148976,2,0.0008547008342458763,4,0.2532422116916585,22,0.003846798071036591,5,0.0,6,106.9429760226277,1,27,3,11,46,0.15575150523231784,6,0.12892332334643794,31,0.015272681828274931,52,0.14648644351269832,635094.0
Key Center,Auburn,280.0,41.186599965418374,1262233.0,37.880619,76.604169,3863,87256,4,0.0003581875944112376,0,0.0,0,175.84217283528764,0,0,1,0,8,0.012604991530127561,1,0.0,3,0.0022125459717376814,6,0.0035083089889762194,113,0.013644275694523249,52,0.06287125922879466,87,693.2535752429545,0,363,22,141,355,0.7619348128437782,79,2.1331038583696196,277,1.2555805525750783,402,14.166441896665457,3225867.0
Tukwila,Renton,653.0,6.105582886513799,105011.0,23.788091,60.890449,21798,106785,155,0.02835540660955934,35,0.027487028448964883,44,484.5805353147317,0,133,17,67,399,1.4092497776535124,12,0.27125499369567174,452,3.8889713265736847,200,1.5739791726981567,256,0.034098312953105434,185,0.19231508411938347,53,1006.7646718151315,1,374,40,112,638,1.8217302220052178,88,1.5603115344799126,754,1.980280442458475,715,7.182329928026377,413904.0
Oak Harbor,Tukwila,591.0,94.62867572779362,2627970.0,24.997234,23.788091,24622,21798,39,0.0076688357146612336,6,0.004082990974682195,0,264.22220174095645,0,20,0,1,54,0.08139020446404814,24,0.5913646847254682,51,0.09704670409682546,155,1.6142044990144269,155,0.02835540660955934,35,0.027487028448964883,44,484.5805353147317,0,133,17,67,399,1.4092497776535124,12,0.27125499369567174,452,3.8889713265736847,200,1.5739791726981567,3702197.0
Vashon,Yarrow Point,122.0,31.386033243081474,2325991.0,95.660193,0.948535,11055,1134,37,0.004839162498429963,10,0.0024075193534019218,10,461.215183507498,0,5,0,3,81,0.03661593722255881,8,0.009652910178194953,214,0.12556331782628402,391,8.273651439820684,0,0.0,0,0.0,0,18.6943399046149,0,2,0,0,0,0.0,0,0.0,8,0.002127066499835675,18,0.24074897408923068,4152051.0
Tukwila,Redmond,494.0,25.44539940232282,1920226.0,23.788091,42.908263,21798,73256,155,0.02835540660955934,35,0.027487028448964883,44,484.5805353147317,0,133,17,67,399,1.4092497776535124,12,0.27125499369567174,452,3.8889713265736847,200,1.5739791726981567,196,0.020614684628946185,52,0.009099640180732844,7,970.4172440950357,0,153,18,33,419,1.5269863034154028,58,0.7759857736895831,1369,1.1617387596035516,1559,11.763025486691125,2450032.0
Southworth,Fox Island,95.0,29.748340314516007,1926856.0,8.741643,13.451582,2362,3921,0,0.0,0,0.0,0,57.61689247638558,0,0,0,0,1,0.0,3,0.12858667788738862,5,0.01682278687061191,2,0.07996701826675223,3,0.0011697748139577943,0,0.0,0,108.71663818737129,0,0,0,0,1,0.0,0,0.0,6,0.0027605534864781783,7,0.06738919791886139,3323174.0
Mountlake Terrace,Lakewood,237.0,72.09913872805575,3593375.0,10.504511,44.184014,21286,63612,36,0.0009351824925328555,11,0.0006246481605934957,1,266.6784387367254,0,19,1,6,68,0.0584934059496934,20,0.2488210114313276,143,0.18566864357020382,106,1.2568896692148792,147,0.02066633005233028,71,0.9571223580867586,15,642.8784890339083,1,264,26,92,374,1.1129702985199865,54,1.7792270858010635,327,5.374456131284723,206,5.188600180447549,6391929.0
Spokane,Kennewick,203.0,210.05693862444758,468207.0,178.086951,72.174006,228989,83921,445,0.07911735518252129,149,0.72935517570076,54,2662.812628550789,0,525,217,181,2843,5.72531102209167,184,4.218014841567996,2707,11.18541953655354,856,21.88583043283467,81,0.01679673388972181,18,0.19304612826827558,5,883.710574877775,1,454,80,51,253,2.6631021092345386,87,2.0950105045713268,1187,1.1366617486518737,751,7.146342222892077,248956.0
Lake Cassidy,Shoreline,76.0,39.57159125179902,810187.0,27.429267,30.13385,3757,58608,2,1.2173944522705388e-05,0,0.0,0,167.23901541108788,0,1,0,0,1,0.0007099534354711766,0,0.0,9,0.0044121428065737826,17,1.0122666907579783,98,0.007698553034330323,28,0.026649918286439915,7,452.8359645127623,1,99,9,40,175,0.45737186033350846,66,1.7313074530576753,591,0.6000374176081947,382,2.915229067253438,1662600.0
Lake Morton-Berrydale,Covington,3041.0,3.552929259881247,3430.0,31.917818,15.363374,10474,20777,1,0.00013623928836708376,2,0.0,5,244.10740769075784,0,25,0,1,5,0.01416843114911188,7,0.2886229638041984,48,0.5646030715066533,68,2.613507624854207,50,0.005562247146136097,39,0.050207902208271274,12,195.64933869549773,0,94,12,20,114,0.5168303614065745,19,0.7064346726779398,66,0.15196339847138796,192,4.445975761157206,887.0
Wollochet,Olympia,272.0,36.08818358259668,1523336.0,15.109318,47.191176,6769,55605,1,0.0,0,0.0,0,128.81517595338735,0,2,0,0,10,0.0044181536305107315,2,0.0,53,1.161971795831931,39,0.5398300351580165,191,0.01877527140826331,24,0.35088023022688325,7,945.1641370681522,0,103,4,13,330,0.5683035207514484,84,1.4440984511170825,3486,0.6755931634214246,1849,4.615586920215523,3459483.0
Lakewood,Port Angeles,95.0,126.60662043110287,4146971.0,44.184014,27.741229,63612,19960,147,0.02066633005233028,71,0.9571223580867586,15,642.8784890339083,1,264,26,92,374,1.1129702985199865,54,1.7792270858010635,327,5.374456131284723,206,5.188600180447549,69,0.0088704087228347,20,0.03726560549797984,14,318.5820317324156,1,5,19,9,182,0.176213390126961,39,0.5145871465697361,338,2.8755511434182983,166,524.7017700236837,7081306.0
Mount Vernon,SeaTac,878.0,108.27185872448833,2772014.0,31.850641,26.066425,35219,31454,108,0.021943187200762146,44,0.08473584815755689,12,661.9441098010069,0,546,108,40,463,1.5444215038697457,36,0.5256459056970969,556,0.788099750395787,180,5.49776928679006,100,0.014692164799706451,4,0.0,24,483.42504264454277,0,348,13,44,126,0.11689306953651538,30,0.4483625390566874,693,8.55539677239393,242,1.8214120243659058,4143949.0
Renton,Buckley,73.0,37.61373587603717,2668721.0,60.890449,9.997404,106785,5114,256,0.034098312953105434,185,0.19231508411938347,53,1006.7646718151315,1,374,40,112,638,1.8217302220052178,88,1.5603115344799126,754,1.980280442458475,715,7.182329928026377,16,0.0009062902003014156,8,0.3597341391857288,9,95.93548627292998,0,30,3,4,34,0.036827974925100634,13,0.22527560177851735,15,0.020592308011088335,38,0.10999968686594012,4904749.0
Spokane,Deer Park,1689.0,33.05848214285469,171726.0,178.086951,17.842089,228989,4383,445,0.07911735518252129,149,0.72935517570076,54,2662.812628550789,0,525,217,181,2843,5.72531102209167,184,4.218014841567996,2707,11.18541953655354,856,21.88583043283467,3,0.0005018445461574916,3,0.00032277202123764075,3,113.62982235290818,0,3,4,2,40,0.20677453331873577,7,0.14727644072091053,82,4.682183681129543,25,2.9470235360865407,166846.0
