residence,workplace,commuters
Mercer Island,Arlington,100.0
Mercer Island,Sultan,100.0
Mercer Island,Des Moines,99.0
Mercer Island,Kirkland,1512.0
Mercer Island,Bothell,336.0
Mercer Island,Edmonds,199.0
Mercer Island,Bremerton,110.0
Mercer Island,Artondale,74.0
Mercer Island,Country Homes,221.0
Mercer Island,Hazel Dell,110.0
Mercer Island,Kapowsin,74.0
Mercer Island,North Lynnwood,302.0
Mercer Island,Union Hill-Novelty Hill,268.0
Mercer Island,Wauna,74.0
Milton,Lacey,145.0
Milton,Olympia,144.0
Milton,Mill Creek,72.0
Milton,Seattle,1011.0
Milton,Woodinville,72.0
Milton,Normandy Park,145.0
Milton,Burien,361.0
Milton,Tukwila,1016.0
Milton,Bonney Lake,199.0
Milton,Edgewood,72.0
Milton,Lakewood,72.0
Milton,Tacoma,4187.0
Milton,University Place,308.0
Milton,Orting,217.0
Milton,Auburn,1160.0
Milton,Bellevue,144.0
Milton,Covington,72.0
Milton,Federal Way,8405.0
Milton,Kenmore,72.0
Milton,Renton,144.0
Milton,SeaTac,526.0
Milton,Kent,1267.0
Milton,Puyallup,3556.0
Milton,Des Moines,505.0
Milton,Sumner,817.0
Milton,Bremerton,72.0
Milton,Port Orchard,145.0
Milton,Artondale,72.0
Milton,Boulevard Park,72.0
Milton,Browns Point,72.0
Milton,Clover Creek,145.0
Milton,Graham,72.0
Milton,Hazel Dell,72.0
Milton,Lakeland South,145.0
Milton,Monroe North,72.0
Milton,Nisqually Indian Community,72.0
Milton,Parkland,290.0
Milton,Prairie Ridge,145.0
Milton,Salmon Creek,72.0
Milton,South Hill,217.0
Milton,Summit View,72.0
Milton,Waller,72.0
Newcastle,Everett,252.0
Newcastle,Seattle,4656.0
Newcastle,Mercer Island,157.0
Newcastle,North Bend,189.0
Newcastle,Yarrow Point,82.0
Newcastle,Burien,165.0
Newcastle,Lake Forest Park,63.0
Newcastle,Tukwila,2192.0
Newcastle,Tacoma,846.0
Newcastle,University Place,63.0
Newcastle,Auburn,228.0
Newcastle,Bellevue,15337.0
Newcastle,Federal Way,145.0
Newcastle,Issaquah,1849.0
Newcastle,Redmond,1556.0
Newcastle,Renton,2089.0
Newcastle,Sammamish,63.0
Newcastle,SeaTac,1473.0
Newcastle,Shoreline,227.0
Newcastle,Snoqualmie,208.0
Newcastle,Kent,145.0
Newcastle,Des Moines,82.0
Newcastle,Kirkland,1279.0
Newcastle,Bothell,248.0
Newcastle,Lake Stevens,82.0
Newcastle,Burlington,165.0
Newcastle,Bothell West,82.0
Newcastle,Cottage Lake,82.0
Newcastle,East Renton Highlands,429.0
Newcastle,Esperance,103.0
Newcastle,Larch Way,63.0
Newcastle,McChord AFB,63.0
Newcastle,Maltby,63.0
Newcastle,Mirrormont,82.0
Newcastle,North Lynnwood,63.0
Normandy Park,Everett,214.0
Normandy Park,Olympia,107.0
Normandy Park,Seattle,5541.0
Normandy Park,Burien,4606.0
Normandy Park,Tukwila,5385.0
Normandy Park,Tacoma,749.0
Normandy Park,University Place,214.0
Normandy Park,Auburn,321.0
Normandy Park,Bellevue,428.0
Normandy Park,Covington,107.0
Normandy Park,Federal Way,1418.0
Normandy Park,Issaquah,107.0
Normandy Park,Redmond,107.0
Normandy Park,Renton,428.0
Normandy Park,SeaTac,2730.0
Normandy Park,Kent,1284.0
Normandy Park,Des Moines,3133.0
Normandy Park,Kirkland,107.0
Normandy Park,Edmonds,321.0
Normandy Park,Bremerton,107.0
Normandy Park,Boulevard Park,214.0
Normandy Park,Fords Prairie,107.0
Normandy Park,Graham,107.0
Normandy Park,Port Angeles East,107.0
Normandy Park,Silverdale,107.0
Normandy Park,White Center,642.0
Pullman,Everett,68.0
Pullman,Seattle,136.0
Pullman,North Bend,68.0
Pullman,Burien,68.0
Pullman,Tukwila,68.0
Pullman,Spokane Valley,104.0
Pullman,Spokane,648.0
Pullman,Bellevue,68.0
Pullman,Federal Way,323.0
Pullman,SeaTac,221.0
Pullman,Cheney,238.0
Pullman,Kirkland,68.0
North Bend,Vancouver,529.0
North Bend,Olympia,73.0
North Bend,Seattle,1334.0
North Bend,Woodinville,73.0
North Bend,Newcastle,146.0
North Bend,Burien,73.0
North Bend,Tukwila,220.0
North Bend,Lakewood,311.0
North Bend,Tacoma,292.0
North Bend,Bellevue,1317.0
North Bend,Enumclaw,146.0
North Bend,Federal Way,73.0
North Bend,Issaquah,2935.0
North Bend,Redmond,439.0
North Bend,Renton,73.0
North Bend,SeaTac,990.0
North Bend,Shoreline,73.0
North Bend,Snoqualmie,2751.0
North Bend,Kent,219.0
North Bend,Maple Valley,73.0
North Bend,Puyallup,73.0
North Bend,Des Moines,73.0
North Bend,Kirkland,585.0
North Bend,Bothell,73.0
North Bend,Edmonds,146.0
North Bend,Fobes Hill,73.0
North Bend,Nisqually Indian Community,73.0
North Bend,Parkland,146.0
North Bend,South Hill,73.0
North Bend,Union Hill-Novelty Hill,73.0
North Bend,White Center,73.0
Pacific,Everett,144.0
Pacific,Seattle,1395.0
Pacific,Milton,327.0
Pacific,North Bend,72.0
Pacific,Burien,216.0
Pacific,Tukwila,2053.0
Pacific,Bonney Lake,326.0
Pacific,Edgewood,72.0
Pacific,Tacoma,959.0
Pacific,Orting,144.0
Pacific,Auburn,4811.0
Pacific,Bellevue,218.0
Pacific,Enumclaw,72.0
Pacific,Federal Way,3974.0
Pacific,Redmond,72.0
Pacific,Renton,325.0
Pacific,Sammamish,72.0
Pacific,SeaTac,435.0
Pacific,Snoqualmie,72.0
Pacific,Algona,1108.0
Pacific,Kent,1778.0
Pacific,Maple Valley,72.0
Pacific,Puyallup,435.0
Pacific,Sultan,72.0
Pacific,Des Moines,379.0
Pacific,Sumner,689.0
Pacific,Bothell,145.0
Pacific,Burlington,145.0
Pacific,Alderton,181.0
Pacific,Bethel,72.0
Pacific,Clover Creek,72.0
Pacific,Fort Lewis,72.0
Pacific,Graham,72.0
Pacific,Lakeland South,72.0
Pacific,Lake Tapps,72.0
Pacific,Mirrormont,72.0
Pacific,Prairie Ridge,145.0
Pacific,South Hill,72.0
Pacific,Suquamish,72.0
Pacific,Terrace Heights,90.0
Yarrow Point,Olympia,131.0
Yarrow Point,Mukilteo,105.0
Yarrow Point,Seattle,1706.0
Yarrow Point,Woodinville,105.0
Yarrow Point,Newcastle,105.0
Yarrow Point,Tacoma,656.0
Yarrow Point,Bellevue,8534.0
Yarrow Point,Issaquah,105.0
Yarrow Point,Redmond,1365.0
Yarrow Point,Sammamish,105.0
Yarrow Point,SeaTac,1392.0
Yarrow Point,Shoreline,210.0
Yarrow Point,Snoqualmie,105.0
Yarrow Point,Kent,105.0
Yarrow Point,Medina,1129.0
Yarrow Point,Kirkland,1915.0
Yarrow Point,Bothell,105.0
Yarrow Point,Lynnwood,315.0
Yarrow Point,Lake Stickney,105.0
Yarrow Point,North Lynnwood,315.0
Yarrow Point,Picnic Point,105.0
Yarrow Point,Wollochet,210.0
Burien,Vancouver,70.0
Burien,Everett,372.0
Burien,Lacey,123.0
Burien,Olympia,70.0
Burien,Mill Creek,70.0
Burien,Seattle,34916.0
Burien,Woodinville,250.0
Burien,Mercer Island,214.0
Burien,Milton,23.0
Burien,Newcastle,46.0
Burien,Normandy Park,2768.0
Burien,Pullman,83.0
Burien,North Bend,311.0
Burien,Pacific,23.0
Burien,Tukwila,22839.0
Burien,Colville,72.0
Burien,Lakewood,789.0
Burien,Tacoma,2871.0
Burien,University Place,17.0
Burien,Auburn,1010.0
Burien,Bellevue,1469.0
Burien,Covington,46.0
Burien,Federal Way,5979.0
Burien,Issaquah,239.0
Burien,Redmond,442.0
Burien,Renton,880.0
Burien,SeaTac,9345.0
Burien,Shoreline,584.0
Burien,Snoqualmie,171.0
Burien,Aberdeen,75.0
Burien,Algona,191.0
Burien,Kent,5128.0
Burien,Millwood,70.0
Burien,Bellingham,70.0
Burien,Puyallup,144.0
Burien,Des Moines,3800.0
Burien,Kirkland,748.0
Burien,Sumner,261.0
Burien,Bothell,214.0
Burien,Edmonds,93.0
Burien,Lake Stevens,23.0
Burien,Lynnwood,743.0
Burien,Burlington,169.0
Burien,Bremerton,70.0
Burien,Selah,17.0
Burien,Bethel,82.0
Burien,Boulevard Park,1779.0
Burien,Clover Creek,158.0
Burien,Cottage Lake,51.0
Burien,East Renton Highlands,121.0
Burien,Lake Morton-Berrydale,17.0
Burien,Lake Stickney,70.0
Burien,Maple Heights-Lake Desire,63.0
Burien,Monroe North,17.0
Burien,North Lynnwood,239.0
Burien,Parkland,232.0
Burien,Prairie Heights,75.0
Burien,Shadow Lake,74.0
Burien,South Hill,157.0
Burien,Union Hill-Novelty Hill,23.0
Burien,Vashon,231.0
Burien,Waller,51.0
Burien,White Center,7484.0
Burien,Wollochet,70.0
Lake Forest Park,Everett,1733.0
Lake Forest Park,Mill Creek,805.0
Lake Forest Park,Mountlake Terrace,1991.0
Lake Forest Park,Mukilteo,178.0
Lake Forest Park,Seattle,14504.0
Lake Forest Park,Woodinville,1062.0
Lake Forest Park,Mercer Island,40.0
Lake Forest Park,Normandy Park,88.0
Lake Forest Park,North Bend,90.0
Lake Forest Park,Pacific,40.0
Lake Forest Park,Burien,306.0
Lake Forest Park,Tukwila,221.0
Lake Forest Park,Spokane Valley,40.0
Lake Forest Park,Bonney Lake,40.0
Lake Forest Park,Lakewood,217.0
Lake Forest Park,Tacoma,200.0
Lake Forest Park,Spokane,80.0
Lake Forest Park,Bellevue,788.0
Lake Forest Park,Enumclaw,40.0
Lake Forest Park,Federal Way,784.0
Lake Forest Park,Issaquah,200.0
Lake Forest Park,Kenmore,1103.0
Lake Forest Park,Redmond,586.0
Lake Forest Park,Renton,79.0
Lake Forest Park,SeaTac,1472.0
Lake Forest Park,Shoreline,16325.0
Lake Forest Park,Snoqualmie,181.0
Lake Forest Park,Kent,192.0
Lake Forest Park,Bellingham,566.0
Lake Forest Park,Puyallup,88.0
Lake Forest Park,Snohomish,88.0
Lake Forest Park,Sultan,247.0
Lake Forest Park,Des Moines,90.0
Lake Forest Park,Kirkland,1707.0
Lake Forest Park,Sumner,181.0
Lake Forest Park,Bothell,3236.0
Lake Forest Park,Edmonds,2874.0
Lake Forest Park,Lake Stevens,79.0
Lake Forest Park,Lynnwood,2790.0
Lake Forest Park,Marysville,292.0
Lake Forest Park,Union Gap,90.0
Lake Forest Park,Bothell West,90.0
Lake Forest Park,Boulevard Park,130.0
Lake Forest Park,Cottage Lake,90.0
Lake Forest Park,Esperance,660.0
Lake Forest Park,Kayak Point,90.0
Lake Forest Park,Larch Way,832.0
Lake Forest Park,Maltby,119.0
Lake Forest Park,Monroe North,40.0
Lake Forest Park,North Lynnwood,4771.0
Lake Forest Park,Picnic Point,88.0
Lake Forest Park,Tanglewilde,181.0
Lake Forest Park,White Center,90.0
Tukwila,Everett,88.0
Tukwila,Lacey,63.0
Tukwila,Olympia,58.0
Tukwila,Mill Creek,44.0
Tukwila,Seattle,12569.0
Tukwila,Woodinville,34.0
Tukwila,Mercer Island,97.0
Tukwila,Newcastle,87.0
Tukwila,Normandy Park,59.0
Tukwila,North Bend,34.0
Tukwila,Burien,2598.0
Tukwila,Airway Heights,34.0
Tukwila,Bonney Lake,29.0
Tukwila,Gig Harbor,34.0
Tukwila,Lakewood,188.0
Tukwila,Tacoma,2714.0
Tukwila,University Place,34.0
Tukwila,Orting,29.0
Tukwila,Spokane,63.0
Tukwila,Auburn,1022.0
Tukwila,Bellevue,773.0
Tukwila,Federal Way,2789.0
Tukwila,Redmond,494.0
Tukwila,Renton,653.0
Tukwila,SeaTac,9191.0
Tukwila,Shoreline,184.0
Tukwila,Port Angeles,29.0
Tukwila,Aberdeen,58.0
Tukwila,Algona,34.0
Tukwila,Kent,2799.0
Tukwila,Medina,29.0
Tukwila,Puyallup,34.0
Tukwila,Arlington,29.0
Tukwila,Des Moines,1455.0
Tukwila,Kirkland,150.0
Tukwila,Sumner,63.0
Tukwila,Bothell,29.0
Tukwila,Lynnwood,87.0
Tukwila,Marysville,59.0
Tukwila,Burlington,108.0
Tukwila,Brier,29.0
Tukwila,Bremerton,184.0
Tukwila,Artondale,29.0
Tukwila,Boulevard Park,519.0
Tukwila,Bryn Mawr-Skyway,63.0
Tukwila,Clover Creek,92.0
Tukwila,Cottage Lake,44.0
Tukwila,Fort Lewis,63.0
Tukwila,Lakeland South,44.0
Tukwila,Lake Morton-Berrydale,63.0
Tukwila,Lake Tapps,29.0
Tukwila,Larch Way,73.0
Tukwila,Maltby,34.0
Tukwila,Maple Heights-Lake Desire,34.0
Tukwila,Midland,58.0
Tukwila,North Lynnwood,113.0
Tukwila,Prairie Ridge,59.0
Tukwila,Tanglewilde,29.0
Tukwila,White Center,360.0
Lynden,Seattle,210.0
Lynden,Tacoma,105.0
Lynden,Bellevue,105.0
Lynden,SeaTac,105.0
Lynden,Bellingham,2327.0
Lynden,Kirkland,105.0
Lynden,Bothell,105.0
Lynden,Burlington,423.0
Lynden,North Lynnwood,105.0
Chewelah,Seattle,122.0
Chewelah,Colville,1873.0
Chewelah,Deer Park,245.0
Chewelah,Spokane,642.0
Colville,Clarkston,111.0
Colville,Kennewick,212.0
Colville,Chewelah,508.0
Colville,Spokane Valley,273.0
Colville,Airway Heights,111.0
Colville,Deer Park,106.0
Colville,Tacoma,106.0
Colville,Spokane,1733.0
Colville,Country Homes,111.0
Spokane Valley,Clarkston,83.0
Spokane Valley,Vancouver,148.0
Spokane Valley,Kennewick,180.0
Spokane Valley,Pasco,77.0
Spokane Valley,Everett,109.0
Spokane Valley,Lacey,204.0
Spokane Valley,Mountlake Terrace,42.0
Spokane Valley,Seattle,426.0
Spokane Valley,Pullman,151.0
Spokane Valley,North Bend,78.0
Spokane Valley,Burien,99.0
Spokane Valley,Tukwila,296.0
Spokane Valley,Chewelah,78.0
Spokane Valley,Colville,204.0
Spokane Valley,Airway Heights,4546.0
Spokane Valley,Deer Park,390.0
Spokane Valley,East Wenatchee,78.0
Spokane Valley,Rock Island,78.0
Spokane Valley,Tacoma,496.0
Spokane Valley,Spokane,71796.0
Spokane Valley,Davenport,72.0
Spokane Valley,Bellevue,312.0
Spokane Valley,Federal Way,671.0
Spokane Valley,Issaquah,78.0
Spokane Valley,Redmond,133.0
Spokane Valley,SeaTac,298.0
Spokane Valley,Kent,98.0
Spokane Valley,Cheney,2183.0
Spokane Valley,Millwood,5506.0
Spokane Valley,Puyallup,91.0
Spokane Valley,Kirkland,42.0
Spokane Valley,Bothell,193.0
Spokane Valley,Edmonds,84.0
Spokane Valley,Burlington,164.0
Spokane Valley,Union Gap,72.0
Spokane Valley,Yakima,211.0
Spokane Valley,Country Homes,660.0
Spokane Valley,Fairchild AFB,321.0
Spokane Valley,Fobes Hill,91.0
Spokane Valley,Hazel Dell,114.0
Spokane Valley,North Lynnwood,84.0
Spokane Valley,Orchards,38.0
Spokane Valley,Otis Orchards-East Farms,256.0
Spokane Valley,South Hill,258.0
Spokane Valley,Town and Country,1366.0
Airway Heights,Everett,65.0
Airway Heights,Seattle,130.0
Airway Heights,Tukwila,65.0
Airway Heights,Colville,65.0
Airway Heights,Spokane Valley,2799.0
Airway Heights,Spokane,8287.0
Airway Heights,Federal Way,65.0
Airway Heights,SeaTac,162.0
Airway Heights,Cheney,814.0
Airway Heights,Millwood,260.0
Airway Heights,Lynnwood,65.0
Airway Heights,Country Homes,130.0
Airway Heights,Fairchild AFB,309.0
Airway Heights,North Lynnwood,65.0
Deer Park,Clarkston,78.0
Deer Park,Pasco,78.0
Deer Park,Seattle,78.0
Deer Park,North Bend,175.0
Deer Park,Chewelah,78.0
Deer Park,Colville,78.0
Deer Park,Spokane Valley,1404.0
Deer Park,Spokane,7925.0
Deer Park,Cheney,156.0
Deer Park,Millwood,234.0
Deer Park,Country Homes,703.0
Deer Park,Fairchild AFB,78.0
Deer Park,Town and Country,156.0
East Wenatchee,Kennewick,78.0
East Wenatchee,Pasco,152.0
East Wenatchee,Seattle,101.0
East Wenatchee,Woodinville,101.0
East Wenatchee,Tukwila,78.0
East Wenatchee,Spokane Valley,78.0
East Wenatchee,Rock Island,258.0
East Wenatchee,Spokane,254.0
East Wenatchee,Federal Way,156.0
East Wenatchee,Lake Stevens,101.0
East Wenatchee,Burlington,78.0
East Wenatchee,Union Gap,157.0
East Wenatchee,Yakima,179.0
East Wenatchee,North Lynnwood,203.0
Rock Island,Seattle,182.0
Rock Island,Tukwila,275.0
Rock Island,Spokane Valley,91.0
Rock Island,East Wenatchee,7915.0
Rock Island,Spokane,273.0
Rock Island,SeaTac,275.0
Rock Island,Yakima,91.0
Rock Island,Selah,114.0
Rock Island,Monroe North,91.0
Rock Island,Terrace Heights,91.0
Bonney Lake,Kennewick,72.0
Bonney Lake,Tumwater,86.0
Bonney Lake,Everett,144.0
Bonney Lake,Lacey,58.0
Bonney Lake,Olympia,289.0
Bonney Lake,Mountlake Terrace,72.0
Bonney Lake,Mukilteo,158.0
Bonney Lake,Seattle,4346.0
Bonney Lake,Woodinville,82.0
Bonney Lake,Milton,285.0
Bonney Lake,Normandy Park,72.0
Bonney Lake,North Bend,65.0
Bonney Lake,Burien,669.0
Bonney Lake,Tukwila,4440.0
Bonney Lake,Buckley,1924.0
Bonney Lake,Anacortes,58.0
Bonney Lake,Edgewood,159.0
Bonney Lake,Lakewood,1315.0
Bonney Lake,Tacoma,6748.0
Bonney Lake,University Place,261.0
Bonney Lake,Fircrest,130.0
Bonney Lake,Orting,694.0
Bonney Lake,Spokane,65.0
Bonney Lake,Auburn,8797.0
Bonney Lake,Bellevue,938.0
Bonney Lake,Covington,137.0
Bonney Lake,Enumclaw,1787.0
Bonney Lake,Federal Way,3833.0
Bonney Lake,Issaquah,131.0
Bonney Lake,Redmond,274.0
Bonney Lake,Renton,910.0
Bonney Lake,Sammamish,65.0
Bonney Lake,SeaTac,3345.0
Bonney Lake,Shoreline,58.0
Bonney Lake,Algona,461.0
Bonney Lake,Kent,3976.0
Bonney Lake,Maple Valley,58.0
Bonney Lake,Bellingham,58.0
Bonney Lake,Puyallup,13323.0
Bonney Lake,Snohomish,58.0
Bonney Lake,Des Moines,562.0
Bonney Lake,Kirkland,216.0
Bonney Lake,Sumner,15990.0
Bonney Lake,Lynnwood,86.0
Bonney Lake,Marysville,72.0
Bonney Lake,Burlington,172.0
Bonney Lake,Bremerton,172.0
Bonney Lake,Yakima,116.0
Bonney Lake,Oak Harbor,86.0
Bonney Lake,Alderton,4776.0
Bonney Lake,Bunk Foss,188.0
Bonney Lake,Clover Creek,354.0
Bonney Lake,East Renton Highlands,86.0
Bonney Lake,Elk Plain,158.0
Bonney Lake,Fobes Hill,172.0
Bonney Lake,Fort Lewis,86.0
Bonney Lake,Graham,274.0
Bonney Lake,Ketron Island,116.0
Bonney Lake,Lake Morton-Berrydale,82.0
Bonney Lake,Lake Tapps,474.0
Bonney Lake,McChord AFB,123.0
Bonney Lake,Maple Heights-Lake Desire,72.0
Bonney Lake,Midland,65.0
Bonney Lake,North Fort Lewis,58.0
Bonney Lake,North Lynnwood,65.0
Bonney Lake,Parkland,419.0
Bonney Lake,Prairie Heights,1285.0
Bonney Lake,Prairie Ridge,30847.0
Bonney Lake,South Hill,3218.0
Bonney Lake,Spanaway,230.0
Bonney Lake,Summit View,172.0
Bonney Lake,Tanglewilde,123.0
Bonney Lake,Vashon,172.0
Bonney Lake,Waller,244.0
Bonney Lake,White Center,58.0
Bonney Lake,Wollochet,58.0
Buckley,Mountlake Terrace,103.0
Buckley,Seattle,1138.0
Buckley,Burien,491.0
Buckley,Tukwila,440.0
Buckley,Bonney Lake,2361.0
Buckley,Lakewood,103.0
Buckley,Tacoma,722.0
Buckley,University Place,103.0
Buckley,Fircrest,181.0
Buckley,Auburn,1269.0
Buckley,Bellevue,517.0
Buckley,Enumclaw,3036.0
Buckley,Federal Way,724.0
Buckley,SeaTac,415.0
Buckley,Kent,1037.0
Buckley,Maple Valley,207.0
Buckley,Puyallup,1244.0
Buckley,Des Moines,207.0
Buckley,Kirkland,103.0
Buckley,Sumner,311.0
Buckley,Bremerton,103.0
Buckley,Alderton,103.0
Buckley,Boulevard Park,103.0
Buckley,Fords Prairie,103.0
Buckley,Ketron Island,103.0
Buckley,Lake Morton-Berrydale,207.0
Buckley,Midland,103.0
Buckley,Prairie Heights,103.0
Buckley,Prairie Ridge,6073.0
Buckley,Silverdale,103.0
Buckley,South Hill,543.0
Buckley,Spanaway,103.0
Buckley,Summit View,103.0
Buckley,Suquamish,103.0
Anacortes,Everett,292.0
Anacortes,Seattle,138.0
Anacortes,Lake Forest Park,104.0
Anacortes,Tukwila,94.0
Anacortes,Mount Vernon,3366.0
Anacortes,Tacoma,305.0
Anacortes,Bellingham,430.0
Anacortes,Arlington,94.0
Anacortes,Kirkland,94.0
Anacortes,Lynnwood,94.0
Anacortes,Marysville,471.0
Anacortes,Burlington,3387.0
Anacortes,Oak Harbor,774.0
Anacortes,Fords Prairie,104.0
Anacortes,North Lynnwood,188.0
Anacortes,Port Angeles East,188.0
Anacortes,Whidbey Island Station,326.0
Mount Vernon,Everett,1688.0
Mount Vernon,Mill Creek,175.0
Mount Vernon,Monroe,86.0
Mount Vernon,Mukilteo,124.0
Mount Vernon,Seattle,381.0
Mount Vernon,Tukwila,394.0
Mount Vernon,Anacortes,875.0
Mount Vernon,Lakewood,97.0
Mount Vernon,Tacoma,97.0
Mount Vernon,Federal Way,210.0
Mount Vernon,Redmond,195.0
Mount Vernon,SeaTac,878.0
Mount Vernon,Shoreline,89.0
Mount Vernon,Bellingham,890.0
Mount Vernon,Arlington,89.0
Mount Vernon,Des Moines,97.0
Mount Vernon,Kirkland,89.0
Mount Vernon,Bothell,183.0
Mount Vernon,Lake Stevens,86.0
Mount Vernon,Marysville,1280.0
Mount Vernon,Burlington,14439.0
Mount Vernon,Oak Harbor,213.0
Mount Vernon,Camano,86.0
Mount Vernon,Fobes Hill,260.0
Mount Vernon,Larch Way,89.0
Mount Vernon,Monroe North,89.0
Mount Vernon,North Lynnwood,734.0
Mount Vernon,Picnic Point,124.0
Edgewood,Lacey,66.0
Edgewood,Seattle,530.0
Edgewood,Milton,3847.0
Edgewood,Burien,66.0
Edgewood,Tukwila,399.0
Edgewood,Bonney Lake,66.0
Edgewood,Gig Harbor,66.0
Edgewood,Lakewood,198.0
Edgewood,Tacoma,2609.0
Edgewood,Auburn,398.0
Edgewood,Bellevue,83.0
Edgewood,Enumclaw,66.0
Edgewood,Federal Way,2595.0
Edgewood,Issaquah,66.0
Edgewood,Redmond,66.0
Edgewood,Renton,66.0
Edgewood,SeaTac,332.0
Edgewood,Kent,548.0
Edgewood,Puyallup,2844.0
Edgewood,Kirkland,198.0
Edgewood,Sumner,482.0
Edgewood,Bremerton,66.0
Edgewood,Alderton,66.0
Edgewood,Midland,133.0
Edgewood,Parkland,66.0
Edgewood,Prairie Ridge,133.0
Edgewood,South Hill,464.0
Edgewood,Waller,66.0
Gig Harbor,Everett,81.0
Gig Harbor,Lacey,81.0
Gig Harbor,Olympia,162.0
Gig Harbor,Seattle,243.0
Gig Harbor,Tukwila,163.0
Gig Harbor,Lakewood,325.0
Gig Harbor,Tacoma,1770.0
Gig Harbor,University Place,326.0
Gig Harbor,Spokane,81.0
Gig Harbor,Federal Way,326.0
Gig Harbor,SeaTac,530.0
Gig Harbor,Bothell,81.0
Gig Harbor,Artondale,163.0
Gig Harbor,North Lynnwood,81.0
Gig Harbor,Parkland,81.0
Gig Harbor,Rosedale,81.0
Gig Harbor,Salmon Creek,81.0
Gig Harbor,Wollochet,4127.0
Lakewood,Vancouver,356.0
Lakewood,Walla Walla,57.0
Lakewood,Tumwater,59.0
Lakewood,Centralia,78.0
Lakewood,Everett,380.0
Lakewood,Lacey,1440.0
Lakewood,Olympia,1942.0
Lakewood,Mill Creek,68.0
Lakewood,Seattle,4330.0
Lakewood,Woodinville,248.0
Lakewood,Mercer Island,95.0
Lakewood,Milton,573.0
Lakewood,Pullman,33.0
Lakewood,Pacific,59.0
Lakewood,Burien,325.0
Lakewood,Lake Forest Park,68.0
Lakewood,Tukwila,4343.0
Lakewood,Bonney Lake,449.0
Lakewood,Buckley,130.0
Lakewood,Mount Vernon,66.0
Lakewood,Gig Harbor,52.0
Lakewood,Tacoma,67034.0
Lakewood,University Place,7979.0
Lakewood,Fircrest,752.0
Lakewood,Orting,146.0
Lakewood,Steilacoom,411.0
Lakewood,Long Beach,132.0
Lakewood,Spokane,172.0
Lakewood,Auburn,2274.0
Lakewood,Bellevue,1017.0
Lakewood,Enumclaw,82.0
Lakewood,Federal Way,5700.0
Lakewood,Issaquah,180.0
Lakewood,Redmond,150.0
Lakewood,Renton,505.0
Lakewood,Sammamish,33.0
Lakewood,SeaTac,5844.0
Lakewood,Shoreline,163.0
Lakewood,Snoqualmie,191.0
Lakewood,Port Angeles,95.0
Lakewood,Algona,215.0
Lakewood,Kent,1918.0
Lakewood,Maple Valley,78.0
Lakewood,Puyallup,5986.0
Lakewood,Arlington,67.0
Lakewood,Shelton,171.0
Lakewood,Des Moines,293.0
Lakewood,Kirkland,305.0
Lakewood,Sumner,1402.0
Lakewood,Bothell,307.0
Lakewood,Edmonds,173.0
Lakewood,Lynnwood,42.0
Lakewood,Marysville,82.0
Lakewood,Bremerton,421.0
Lakewood,Port Orchard,82.0
Lakewood,Union Gap,82.0
Lakewood,Kelso,33.0
Lakewood,Alderton,280.0
Lakewood,Artondale,78.0
Lakewood,Boulevard Park,57.0
Lakewood,Clearview,134.0
Lakewood,Clover Creek,1545.0
Lakewood,East Port Orchard,56.0
Lakewood,Esperance,68.0
Lakewood,Fords Prairie,533.0
Lakewood,Fort Lewis,1958.0
Lakewood,Graham,97.0
Lakewood,Hazel Dell,52.0
Lakewood,Ketron Island,1747.0
Lakewood,Lakeland North,137.0
Lakewood,Lake Morton-Berrydale,117.0
Lakewood,Lake Tapps,78.0
Lakewood,McChord AFB,2413.0
Lakewood,Midland,861.0
Lakewood,Monroe North,82.0
Lakewood,Navy Yard City,56.0
Lakewood,Nisqually Indian Community,71.0
Lakewood,North Fort Lewis,1183.0
Lakewood,North Lynnwood,143.0
Lakewood,Orchards,95.0
Lakewood,Parkland,5740.0
Lakewood,Prairie Heights,68.0
Lakewood,Prairie Ridge,459.0
Lakewood,Rosedale,78.0
Lakewood,Silverdale,82.0
Lakewood,South Hill,1948.0
Lakewood,Spanaway,2639.0
Lakewood,Summit,57.0
Lakewood,Summit View,68.0
Lakewood,Suquamish,66.0
Lakewood,Tanglewilde,671.0
Lakewood,Terrace Heights,78.0
Lakewood,Waller,371.0
Lakewood,Wauna,57.0
Lakewood,White Center,66.0
Lakewood,Wollochet,991.0
Tacoma,Clarkston,48.0
Tacoma,Vancouver,535.0
Tacoma,Kennewick,49.0
Tacoma,Tumwater,317.0
Tacoma,Pasco,115.0
Tacoma,Centralia,118.0
Tacoma,Everett,627.0
Tacoma,Lacey,2213.0
Tacoma,Olympia,3323.0
Tacoma,Monroe,193.0
Tacoma,Mountlake Terrace,96.0
Tacoma,Mukilteo,62.0
Tacoma,Seattle,18486.0
Tacoma,Woodinville,279.0
Tacoma,Poulsbo,57.0
Tacoma,Mercer Island,66.0
Tacoma,Milton,2993.0
Tacoma,Newcastle,112.0
Tacoma,Normandy Park,249.0
Tacoma,North Bend,618.0
Tacoma,Pacific,182.0
Tacoma,Burien,2263.0
Tacoma,Lake Forest Park,60.0
Tacoma,Tukwila,12388.0
Tacoma,Spokane Valley,175.0
Tacoma,Deer Park,17.0
Tacoma,East Wenatchee,88.0
Tacoma,Bonney Lake,962.0
Tacoma,Buckley,357.0
Tacoma,Anacortes,148.0
Tacoma,Mount Vernon,263.0
