residence,workplace,commuters
Trinity,River Ridge,569.0
Trinity,Spring Hill,105.0
Trinity,Thonotosassa,32.0
Trinity,Town 'n' Country,299.0
Trinity,Valrico,32.0
Trinity,Wesley Chapel,909.0
Trinity,Westchase,97.0
Trinity,West Lealman,32.0
Union Park,Ocala,136.0
Union Park,Belle Isle,198.0
Union Park,Maitland,53.0
Union Park,Orlando,7955.0
Union Park,Clearwater,61.0
Union Park,Titusville,49.0
Union Park,Lakeland,98.0
Union Park,Melbourne,53.0
Union Park,Gainesville,49.0
Union Park,Kissimmee,102.0
Union Park,Tavares,53.0
Union Park,Altamonte Springs,201.0
Union Park,Oviedo,479.0
Union Park,Lake Mary,106.0
Union Park,Tampa,151.0
Union Park,Coral Gables,161.0
Union Park,Lake Wales,99.0
Union Park,Daytona Beach,49.0
Union Park,Winter Haven,49.0
Union Park,Oakland Park,49.0
Union Park,Ocoee,53.0
Union Park,Winter Park,412.0
Union Park,Casselberry,107.0
Union Park,Winter Springs,106.0
Union Park,Orange City,99.0
Union Park,Alafaya,953.0
Union Park,Azalea Park,792.0
Union Park,Conway,440.0
Union Park,Doctor Phillips,99.0
Union Park,Fairview Shores,49.0
Union Park,Four Corners,74.0
Union Park,Goldenrod,49.0
Union Park,Hunters Creek,102.0
Union Park,Lake Magdalene,49.0
Union Park,Land O' Lakes,99.0
Union Park,Lockhart,49.0
Union Park,Orlovista,161.0
Union Park,Palm City,53.0
Union Park,Pine Hills,49.0
Union Park,Rio Pinar,1288.0
Union Park,Siesta Key,49.0
Union Park,Southchase,99.0
Union Park,University,1027.0
Union Park,Wesley Chapel,98.0
University,St. Augustine,218.0
University,Apopka,45.0
University,Weston,43.0
University,Royal Palm Beach,88.0
University,Belle Isle,88.0
University,Maitland,43.0
University,Wilton Manors,54.0
University,Lauderhill,45.0
University,Hollywood,136.0
University,Orlando,5419.0
University,Treasure Island,43.0
University,Highland Park,45.0
University,Lakeland,45.0
University,Melbourne,102.0
University,Palm Bay,88.0
University,Cocoa Beach,91.0
University,Kissimmee,269.0
University,North Miami Beach,43.0
University,Doral,45.0
University,Altamonte Springs,54.0
University,Oviedo,1013.0
University,Lake Mary,407.0
University,Miami,45.0
University,Tampa,174.0
University,Hialeah,45.0
University,Coral Springs,45.0
University,Daytona Beach,43.0
University,Deltona,45.0
University,Tallahassee,90.0
University,St. Petersburg,45.0
University,Fort Lauderdale,86.0
University,Oakland Park,86.0
University,Pembroke Pines,133.0
University,Palm Beach Gardens,45.0
University,Jacksonville,97.0
University,Ocoee,86.0
University,Winter Park,1294.0
University,Eustis,45.0
University,Boca Raton,43.0
University,Delray Beach,43.0
University,Casselberry,225.0
University,New Smyrna Beach,45.0
University,Alafaya,373.0
University,Azalea Park,268.0
University,Black Hammock,86.0
University,Brandon,136.0
University,Conway,88.0
University,Doctor Phillips,86.0
University,Fairview Shores,88.0
University,Fern Park,43.0
University,Fish Hawk,45.0
University,Heathrow,43.0
University,Homosassa Springs,45.0
University,Hunters Creek,102.0
University,Lehigh Acres,43.0
University,Lockhart,45.0
University,Merritt Island,43.0
University,Oak Ridge,91.0
University,Odessa,43.0
University,Orlovista,43.0
University,Rio Pinar,131.0
University,Roseland,45.0
University,St. Augustine South,43.0
University,Southchase,91.0
University,Union Park,1543.0
University,Valrico,43.0
University,Vero Beach South,43.0
University,Wesley Chapel,45.0
Upper Grand Lagoon,Belle Isle,37.0
Upper Grand Lagoon,Destin,95.0
Upper Grand Lagoon,Orlando,228.0
Upper Grand Lagoon,Clearwater,117.0
Upper Grand Lagoon,Panama City,4849.0
Upper Grand Lagoon,St. Pete Beach,37.0
Upper Grand Lagoon,Parker,37.0
Upper Grand Lagoon,Springfield,535.0
Upper Grand Lagoon,Fort Walton Beach,58.0
Upper Grand Lagoon,Mary Esther,117.0
Upper Grand Lagoon,Gainesville,476.0
Upper Grand Lagoon,Kissimmee,75.0
Upper Grand Lagoon,Miami Lakes,117.0
Upper Grand Lagoon,Pensacola,150.0
Upper Grand Lagoon,Callaway,110.0
Upper Grand Lagoon,Lynn Haven,325.0
Upper Grand Lagoon,Tallahassee,571.0
Upper Grand Lagoon,St. Petersburg,37.0
Upper Grand Lagoon,Jacksonville,58.0
Upper Grand Lagoon,Key West,189.0
Upper Grand Lagoon,Bay Hill,37.0
Upper Grand Lagoon,Brandon,74.0
Upper Grand Lagoon,Brent,37.0
Upper Grand Lagoon,Cedar Grove,58.0
Upper Grand Lagoon,Eglin AFB,37.0
Upper Grand Lagoon,Ensley,58.0
Upper Grand Lagoon,Ferry Pass,75.0
Upper Grand Lagoon,Gonzalez,58.0
Upper Grand Lagoon,Lower Grand Lagoon,2055.0
Upper Grand Lagoon,Ocean City,58.0
Upper Grand Lagoon,Southchase,37.0
Valrico,Avon Park,54.0
Valrico,St. Augustine,164.0
Valrico,Port Richey,76.0
Valrico,San Antonio,166.0
Valrico,Dade City,38.0
Valrico,Ocala,76.0
Valrico,Sunrise,48.0
Valrico,Maitland,49.0
Valrico,Wilton Manors,58.0
Valrico,Hollywood,52.0
Valrico,Orlando,872.0
Valrico,Belleair,166.0
Valrico,Clearwater,390.0
Valrico,Gulfport,48.0
Valrico,Madeira Beach,141.0
Valrico,Pinellas Park,174.0
Valrico,Safety Harbor,48.0
Valrico,Panama City,108.0
Valrico,St. Pete Beach,197.0
Valrico,Treasure Island,70.0
Valrico,Parker,49.0
Valrico,Oldsmar,148.0
Valrico,Brooksville,58.0
Valrico,Lakeland,3390.0
Valrico,Melbourne,54.0
Valrico,Cocoa Beach,38.0
Valrico,Gainesville,260.0
Valrico,Zephyrhills,162.0
Valrico,Bradenton,222.0
Valrico,Altamonte Springs,58.0
Valrico,Miami,183.0
Valrico,Fort Myers,76.0
Valrico,Fort Pierce,48.0
Valrico,Plant City,1326.0
Valrico,Tampa,24391.0
Valrico,Temple Terrace,49.0
Valrico,Pensacola,96.0
Valrico,Miami Beach,96.0
Valrico,Bartow,48.0
Valrico,Lake Wales,107.0
Valrico,Bradenton Beach,54.0
Valrico,Pompano Beach,52.0
Valrico,Winter Haven,450.0
Valrico,Callaway,54.0
Valrico,Tallahassee,162.0
Valrico,Dunedin,48.0
Valrico,Largo,154.0
Valrico,St. Petersburg,1381.0
Valrico,Seminole,129.0
Valrico,Sarasota,250.0
Valrico,Fort Lauderdale,58.0
Valrico,Jacksonville,149.0
Valrico,Palm Coast,56.0
Valrico,Winter Park,58.0
Valrico,Naples,38.0
Valrico,Key West,105.0
Valrico,Estero,48.0
Valrico,Boca Raton,38.0
Valrico,Apollo Beach,1542.0
Valrico,Bardmoor,58.0
Valrico,Bayonet Point,38.0
Valrico,Bay Pines,49.0
Valrico,Bayshore Gardens,104.0
Valrico,Beacon Square,49.0
Valrico,Bloomingdale,13786.0
Valrico,Brandon,113048.0
Valrico,Brookridge,81.0
Valrico,Carrollwood,571.0
Valrico,Charlotte Harbor,52.0
Valrico,Cheval,194.0
Valrico,Citrus Park,102.0
Valrico,East Lake,154.0
Valrico,East Lake-Orient Park,3659.0
Valrico,Egypt Lake-Leto,442.0
Valrico,Elfers,161.0
Valrico,Fish Hawk,2792.0
Valrico,Fruitville,205.0
Valrico,Fussels Corner,49.0
Valrico,Gibsonton,360.0
Valrico,Homosassa Springs,110.0
Valrico,Hudson,132.0
Valrico,Jensen Beach,38.0
Valrico,Kendale Lakes,54.0
Valrico,Keystone,112.0
Valrico,Lakeland Highlands,211.0
Valrico,Lake Magdalene,440.0
Valrico,Land O' Lakes,424.0
Valrico,Lockhart,38.0
Valrico,Lutz,261.0
Valrico,Mango,2649.0
Valrico,Medulla,159.0
Valrico,Merritt Island,47.0
Valrico,Northdale,101.0
Valrico,North River Shores,54.0
Valrico,Oak Ridge,182.0
Valrico,Odessa,52.0
Valrico,Orlovista,49.0
Valrico,Palm Harbor,436.0
Valrico,Palm River-Clair Mel,2081.0
Valrico,Pasadena Hills,176.0
Valrico,Pine Ridge,49.0
Valrico,Pinewood,58.0
Valrico,Progress Village,38.0
Valrico,Ridge Wood Heights,106.0
Valrico,River Ridge,56.0
Valrico,Riverview,6074.0
Valrico,Ruskin,214.0
Valrico,San Carlos Park,58.0
Valrico,Sarasota Springs,56.0
Valrico,Seffner,535.0
Valrico,South Bradenton,100.0
Valrico,South Sarasota,58.0
Valrico,Spring Hill,293.0
Valrico,Sun City Center,892.0
Valrico,Thonotosassa,1097.0
Valrico,Town 'n' Country,1170.0
Valrico,Viera East,76.0
Valrico,Villas,96.0
Valrico,Wesley Chapel,1045.0
Valrico,West Bradenton,52.0
Valrico,Westchase,151.0
Valrico,Wimauma,254.0
Valrico,Zephyrhills South,49.0
Valrico,Zephyrhills West,56.0
Venice Gardens,Orlando,148.0
Venice Gardens,Bradenton,74.0
Venice Gardens,Fort Myers,370.0
Venice Gardens,Venice,259.0
Venice Gardens,Cape Coral,74.0
Venice Gardens,Tallahassee,74.0
Venice Gardens,Sarasota,74.0
Venice Gardens,Punta Gorda,74.0
Venice Gardens,Conway,74.0
Venice Gardens,Englewood,296.0
Venice Gardens,Fruitville,148.0
Venice Gardens,Grove City,74.0
Venice Gardens,Harbour Heights,74.0
Venice Gardens,Laurel,222.0
Venice Gardens,Nokomis,222.0
Venice Gardens,Port Charlotte,74.0
Venice Gardens,Ridge Wood Heights,74.0
Venice Gardens,South Bradenton,148.0
Venice Gardens,South Sarasota,166.0
Venice Gardens,South Venice,3258.0
Vero Beach South,West Palm Beach,182.0
Vero Beach South,Sunrise,64.0
Vero Beach South,West Park,55.0
Vero Beach South,Riviera Beach,83.0
Vero Beach South,Wellington,134.0
Vero Beach South,Lauderhill,55.0
Vero Beach South,Orlando,618.0
Vero Beach South,Vero Beach,7668.0
Vero Beach South,Indian River Shores,1702.0
Vero Beach South,Palm Shores,64.0
Vero Beach South,Lakeland,166.0
Vero Beach South,Cocoa,63.0
Vero Beach South,Melbourne,314.0
Vero Beach South,Palm Bay,319.0
Vero Beach South,Cocoa Beach,63.0
Vero Beach South,Indian Harbour Beach,202.0
Vero Beach South,Gainesville,128.0
Vero Beach South,Fort Pierce,2735.0
Vero Beach South,Port St. Lucie,475.0
Vero Beach South,Plant City,63.0
Vero Beach South,Tampa,308.0
Vero Beach South,Miami Gardens,62.0
Vero Beach South,Coral Gables,55.0
Vero Beach South,Stuart,62.0
Vero Beach South,Frostproof,63.0
Vero Beach South,Lake Wales,64.0
Vero Beach South,Dania Beach,177.0
Vero Beach South,Davie,62.0
Vero Beach South,Pembroke Pines,63.0
Vero Beach South,Palm Beach Gardens,516.0
Vero Beach South,Mangonia Park,173.0
Vero Beach South,Ocoee,64.0
Vero Beach South,Winter Park,55.0
Vero Beach South,Palm Springs,63.0
Vero Beach South,Delray Beach,119.0
Vero Beach South,Brandon,206.0
Vero Beach South,Citrus Park,55.0
Vero Beach South,Conway,64.0
Vero Beach South,Egypt Lake-Leto,63.0
Vero Beach South,Florida Ridge,4682.0
Vero Beach South,Fort Pierce South,654.0
Vero Beach South,Jensen Beach,422.0
Vero Beach South,Kendall,55.0
Vero Beach South,Lockhart,126.0
Vero Beach South,Lutz,55.0
Vero Beach South,Merritt Island,64.0
Vero Beach South,North River Shores,242.0
Vero Beach South,Palm City,55.0
Vero Beach South,Patrick AFB,191.0
Vero Beach South,Pelican Bay,62.0
Vero Beach South,Roseland,1640.0
Vero Beach South,South Bradenton,69.0
Vero Beach South,South Patrick Shores,118.0
Vero Beach South,Spring Hill,63.0
Vero Beach South,Town 'n' Country,63.0
Vero Beach South,Viera East,64.0
Vero Beach South,Wabasso,642.0
Vero Beach South,Westgate,173.0
Viera East,West Palm Beach,168.0
Viera East,St. Augustine,112.0
Viera East,Wellington,168.0
Viera East,Belle Isle,100.0
Viera East,Maitland,56.0
Viera East,Orlando,1853.0
Viera East,Vero Beach,70.0
Viera East,Palm Shores,3953.0
Viera East,Satellite Beach,616.0
Viera East,Titusville,330.0
Viera East,Rockledge,10132.0
Viera East,Lakeland,56.0
Viera East,Cocoa,2349.0
Viera East,Melbourne,6792.0
Viera East,Palm Bay,687.0
Viera East,Cape Canaveral,56.0
Viera East,Cocoa Beach,612.0
Viera East,Indialantic,182.0
Viera East,Indian Harbour Beach,637.0
Viera East,Tavares,56.0
Viera East,Altamonte Springs,56.0
Viera East,Sanford,56.0
Viera East,Lake Mary,56.0
Viera East,Grant-Valkaria,56.0
Viera East,Miami,56.0
Viera East,Fort Pierce,56.0
Viera East,Tampa,268.0
Viera East,Miami Gardens,56.0
Viera East,Cape Coral,100.0
Viera East,Daytona Beach,56.0
Viera East,Port Orange,112.0
Viera East,Palatka,50.0
Viera East,Dania Beach,50.0
Viera East,Fort Lauderdale,56.0
Viera East,Palm Beach Gardens,100.0
Viera East,Jacksonville,218.0
Viera East,Winter Park,56.0
Viera East,Key West,56.0
Viera East,West Melbourne,1325.0
Viera East,Jupiter,70.0
Viera East,Boca Raton,112.0
Viera East,Delray Beach,56.0
Viera East,New Smyrna Beach,154.0
Viera East,Doctor Phillips,112.0
Viera East,Eglin AFB,50.0
Viera East,Fort Pierce South,56.0
Viera East,June Park,1610.0
Viera East,Limestone Creek,56.0
Viera East,Merritt Island,1010.0
Viera East,Orlovista,112.0
Viera East,Patrick AFB,651.0
Viera East,Port St. John,106.0
Viera East,Roseland,56.0
Viera East,Southchase,56.0
Viera East,South Patrick Shores,56.0
Viera East,University,50.0
Viera East,Vero Beach South,56.0
Viera East,Villas,50.0
Viera East,Wesley Chapel,112.0
Villas,Sunrise,67.0
Villas,Riviera Beach,201.0
Villas,Wilton Manors,134.0
Villas,Hollywood,134.0
Villas,Orlando,201.0
Villas,Clearwater,67.0
Villas,Kissimmee,61.0
Villas,Altamonte Springs,67.0
Villas,Fort Myers Beach,766.0
Villas,Sanibel,717.0
Villas,Fort Myers,9304.0
Villas,Tampa,372.0
Villas,Aventura,67.0
Villas,Coral Springs,63.0
Villas,Bonita Springs,67.0
Villas,Cape Coral,2053.0
Villas,Dania Beach,201.0
Villas,Davie,61.0
Villas,Fort Lauderdale,197.0
Villas,Pembroke Pines,134.0
Villas,Jacksonville,61.0
Villas,Marco Island,67.0
Villas,Naples,715.0
Villas,Key West,190.0
Villas,Punta Gorda,191.0
Villas,Estero,1303.0
Villas,Boca Raton,63.0
Villas,Delray Beach,127.0
Villas,Cedar Grove,61.0
Villas,Cypress Lake,2394.0
Villas,Fruitville,76.0
Villas,Golden Gate,128.0
Villas,Holiday,67.0
Villas,Hunters Creek,67.0
Villas,Iona,456.0
Villas,Lehigh Acres,614.0
Villas,McGregor,952.0
Villas,Naples Park,153.0
Villas,North Fort Myers,1157.0
Villas,Page Park,6191.0
Villas,Pelican Bay,338.0
Villas,Pine Ridge,201.0
Villas,Punta Rassa,189.0
Villas,San Carlos Park,661.0
Villas,Sarasota Springs,122.0
Villas,Solana,134.0
Villas,Three Oaks,140.0
Villas,Whiskey Creek,256.0
Wabasso,Lauderdale Lakes,80.0
Wabasso,Orlando,564.0
Wabasso,Vero Beach,403.0
Wabasso,Indian River Shores,242.0
Wabasso,Melbourne,321.0
Wabasso,Palm Bay,241.0
Wabasso,Gainesville,161.0
Wabasso,Fort Pierce,401.0
Wabasso,Juno Beach,80.0
Wabasso,Fort Lauderdale,80.0
Wabasso,Palm Beach Gardens,160.0
Wabasso,West Melbourne,322.0
Wabasso,Florida Ridge,161.0
Wabasso,Fort Pierce South,161.0
Wabasso,June Park,241.0
Wabasso,Palm City,80.0
Wabasso,Roseland,6845.0
Wabasso,Vero Beach South,2138.0
Wabasso,Viera East,80.0
Wabasso,Westgate,161.0
Wahneta,Avon Park,506.0
Wahneta,Orlando,276.0
Wahneta,Lakeland,1150.0
Wahneta,Fort Myers,184.0
Wahneta,Tampa,92.0
Wahneta,Bartow,253.0
Wahneta,Lake Wales,276.0
Wahneta,Winter Haven,4214.0
Wahneta,Haines City,92.0
Wahneta,St. Petersburg,184.0
Wahneta,Winter Park,92.0
Wahneta,Brandon,92.0
Wahneta,Combee Settlement,184.0
Wahneta,Cypress Gardens,184.0
Wahneta,Inwood,138.0
Wahneta,Oak Ridge,92.0
Wahneta,Riverview,92.0
Wahneta,Valrico,92.0
Warm Mineral Springs,North Port,7471.0
Warm Mineral Springs,Orlando,158.0
Warm Mineral Springs,Sanibel,76.0
Warm Mineral Springs,Tampa,234.0
Warm Mineral Springs,Venice,405.0
Warm Mineral Springs,Cape Coral,76.0
Warm Mineral Springs,St. Petersburg,209.0
Warm Mineral Springs,Sarasota,304.0
Warm Mineral Springs,Punta Gorda,392.0
Warm Mineral Springs,Estero,152.0
Warm Mineral Springs,Charlotte Harbor,411.0
Warm Mineral Springs,Englewood,1688.0
Warm Mineral Springs,Fruitville,228.0
Warm Mineral Springs,Grove City,310.0
Warm Mineral Springs,Hudson,152.0
Warm Mineral Springs,Laurel,266.0
Warm Mineral Springs,Lochmoor Waterway Estates,76.0
Warm Mineral Springs,Nokomis,152.0
Warm Mineral Springs,Page Park,152.0
Warm Mineral Springs,Port Charlotte,5400.0
Warm Mineral Springs,Ridge Wood Heights,82.0
Warm Mineral Springs,Sarasota Springs,76.0
Warm Mineral Springs,Solana,372.0
Warm Mineral Springs,Southgate,82.0
Warm Mineral Springs,South Sarasota,190.0
Warm Mineral Springs,South Venice,708.0
Warm Mineral Springs,West Samoset,76.0
Warrington,Orlando,213.0
Warrington,Gulf Breeze,555.0
Warrington,Parker,52.0
Warrington,Mary Esther,48.0
Warrington,Kissimmee,112.0
Warrington,Tampa,52.0
Warrington,Pensacola,15650.0
Warrington,Apollo Beach,52.0
Warrington,Brandon,155.0
Warrington,Brent,2876.0
Warrington,East Milton,48.0
Warrington,Ensley,862.0
Warrington,Ferry Pass,3124.0
Warrington,Floridatown,99.0
Warrington,Gonzalez,315.0
Warrington,Goulding,1648.0
Warrington,Hunters Creek,48.0
Warrington,Lake Lorraine,48.0
Warrington,Myrtle Grove,1755.0
Warrington,Oriole Beach,103.0
Warrington,Pace,196.0
Warrington,Pea Ridge,99.0
Warrington,Upper Grand Lagoon,48.0
Warrington,West Pensacola,5938.0
Watergate,West Palm Beach,180.0
Watergate,Sunrise,318.0
Watergate,Tamarac,91.0
Watergate,West Park,45.0
Watergate,Wellington,318.0
Watergate,Wilton Manors,45.0
Watergate,Lauderhill,91.0
Watergate,Lighthouse Point,319.0
Watergate,Margate,1278.0
Watergate,Hollywood,375.0
Watergate,North Miami Beach,182.0
Watergate,Doral,91.0
Watergate,Miami Lakes,45.0
Watergate,Miami,271.0
Watergate,Aventura,45.0
Watergate,Hialeah Gardens,45.0
Watergate,Miami Beach,227.0
Watergate,North Miami,182.0
Watergate,Coconut Creek,3361.0
Watergate,Coral Springs,1354.0
Watergate,Deerfield Beach,2673.0
Watergate,North Lauderdale,204.0
Watergate,Parkland,1441.0
Watergate,Pembroke Park,45.0
Watergate,Pompano Beach,1402.0
Watergate,North Palm Beach,136.0
Watergate,Dania Beach,228.0
Watergate,Davie,102.0
Watergate,Fort Lauderdale,962.0
Watergate,Oakland Park,91.0
Watergate,Pembroke Pines,45.0
Watergate,Palm Beach Gardens,45.0
Watergate,Boynton Beach,102.0
Watergate,Greenacres,45.0
Watergate,Jupiter,91.0
Watergate,Boca Raton,1859.0
Watergate,Delray Beach,775.0
Watergate,Golf,45.0
Watergate,Broadview Park,45.0
Watergate,Brownsville,45.0
Watergate,Golden Glades,45.0
Watergate,Limestone Creek,45.0
Watergate,Westgate,45.0
Wekiwa Springs,Neptune Beach,175.0
Wekiwa Springs,St. Augustine,317.0
Wekiwa Springs,Ocala,140.0
Wekiwa Springs,Apopka,1368.0
Wekiwa Springs,Sunrise,145.0
Wekiwa Springs,Belle Isle,94.0
Wekiwa Springs,Maitland,560.0
Wekiwa Springs,Hollywood,47.0
Wekiwa Springs,Orlando,7116.0
Wekiwa Springs,Madeira Beach,140.0
Wekiwa Springs,Lakeland,232.0
Wekiwa Springs,Cocoa,47.0
Wekiwa Springs,Gainesville,387.0
Wekiwa Springs,Kissimmee,47.0
Wekiwa Springs,Altamonte Springs,17408.0
Wekiwa Springs,Sanford,610.0
Wekiwa Springs,Oviedo,277.0
Wekiwa Springs,Lake Mary,2123.0
Wekiwa Springs,Longwood,817.0
Wekiwa Springs,Port St. Lucie,160.0
Wekiwa Springs,Tampa,622.0
Wekiwa Springs,Miami Beach,128.0
Wekiwa Springs,Cape Coral,70.0
Wekiwa Springs,Daytona Beach,353.0
Wekiwa Springs,DeLand,212.0
Wekiwa Springs,Oak Hill,58.0
Wekiwa Springs,Deltona,175.0
Wekiwa Springs,Ormond Beach,70.0
Wekiwa Springs,Port Orange,47.0
Wekiwa Springs,Daytona Beach Shores,223.0
Wekiwa Springs,Palatka,105.0
Wekiwa Springs,Tallahassee,58.0
Wekiwa Springs,St. Petersburg,70.0
Wekiwa Springs,Fort Lauderdale,117.0
Wekiwa Springs,Oakland Park,47.0
Wekiwa Springs,Pembroke Pines,70.0
Wekiwa Springs,Jacksonville,58.0
Wekiwa Springs,Winter Park,3031.0
Wekiwa Springs,Punta Gorda,58.0
Wekiwa Springs,Eustis,70.0
Wekiwa Springs,Leesburg,210.0
Wekiwa Springs,Boca Raton,94.0
Wekiwa Springs,Casselberry,536.0
Wekiwa Springs,Winter Springs,107.0
Wekiwa Springs,New Smyrna Beach,153.0
Wekiwa Springs,Orange City,58.0
Wekiwa Springs,Brandon,356.0
Wekiwa Springs,Citrus Park,190.0
Wekiwa Springs,Conway,70.0
Wekiwa Springs,Doctor Phillips,59.0
Wekiwa Springs,Fairview Shores,661.0
Wekiwa Springs,Fern Park,733.0
Wekiwa Springs,Forest City,24722.0
Wekiwa Springs,Goldenrod,58.0
Wekiwa Springs,Heathrow,390.0
Wekiwa Springs,Key Largo,47.0
Wekiwa Springs,Lockhart,58.0
Wekiwa Springs,Orlovista,274.0
Wekiwa Springs,Pine Hills,186.0
Wekiwa Springs,Riverview,58.0
Wekiwa Springs,Solana,47.0
Wekiwa Springs,South Apopka,223.0
Wekiwa Springs,Southchase,226.0
Wekiwa Springs,Union Park,47.0
Wesley Chapel,West Palm Beach,82.0
Wesley Chapel,Neptune Beach,44.0
Wesley Chapel,St. Augustine,144.0
Wesley Chapel,Port Richey,266.0
Wesley Chapel,San Antonio,742.0
Wesley Chapel,Dade City,875.0
Wesley Chapel,Ocala,112.0
Wesley Chapel,Riviera Beach,61.0
Wesley Chapel,Margate,54.0
Wesley Chapel,Hollywood,56.0
Wesley Chapel,Orlando,1641.0
Wesley Chapel,Belleair,58.0
Wesley Chapel,Belleair Beach,79.0
Wesley Chapel,Clearwater,663.0
Wesley Chapel,Indian Rocks Beach,105.0
Wesley Chapel,Indian Shores,97.0
Wesley Chapel,Madeira Beach,197.0
Wesley Chapel,Pinellas Park,44.0
Wesley Chapel,Safety Harbor,54.0
Wesley Chapel,St. Pete Beach,343.0
Wesley Chapel,Treasure Island,107.0
Wesley Chapel,Oldsmar,307.0
Wesley Chapel,Highland Park,41.0
Wesley Chapel,Tarpon Springs,154.0
Wesley Chapel,Brooksville,147.0
Wesley Chapel,Lakeland,1488.0
Wesley Chapel,Cape Canaveral,28.0
Wesley Chapel,Gainesville,126.0
Wesley Chapel,Kissimmee,28.0
Wesley Chapel,New Port Richey,66.0
Wesley Chapel,Zephyrhills,1050.0
Wesley Chapel,Bradenton,240.0
Wesley Chapel,Tavares,55.0
Wesley Chapel,Doral,90.0
Wesley Chapel,Miami,58.0
Wesley Chapel,Sanibel,44.0
Wesley Chapel,Fort Myers,98.0
Wesley Chapel,Plant City,179.0
Wesley Chapel,Tampa,47601.0
Wesley Chapel,Temple Terrace,140.0
Wesley Chapel,Wildwood,44.0
Wesley Chapel,Coral Gables,44.0
Wesley Chapel,Hialeah,123.0
Wesley Chapel,Miami Beach,56.0
Wesley Chapel,Deerfield Beach,161.0
Wesley Chapel,Bradenton Beach,58.0
Wesley Chapel,Palmetto,130.0
Wesley Chapel,Daytona Beach,98.0
Wesley Chapel,Deltona,44.0
Wesley Chapel,Winter Haven,78.0
Wesley Chapel,Palatka,44.0
Wesley Chapel,Tallahassee,69.0
Wesley Chapel,Dunedin,37.0
Wesley Chapel,Largo,243.0
Wesley Chapel,St. Petersburg,1631.0
Wesley Chapel,Seminole,49.0
Wesley Chapel,Sarasota,54.0
Wesley Chapel,Dania Beach,138.0
Wesley Chapel,Davie,44.0
Wesley Chapel,Fort Lauderdale,163.0
Wesley Chapel,Jacksonville,69.0
Wesley Chapel,Naples,170.0
Wesley Chapel,Key West,49.0
Wesley Chapel,Leesburg,60.0
Wesley Chapel,Estero,56.0
Wesley Chapel,Winter Springs,88.0
Wesley Chapel,Apollo Beach,291.0
Wesley Chapel,Azalea Park,28.0
Wesley Chapel,Bay Pines,215.0
Wesley Chapel,Beacon Square,58.0
Wesley Chapel,Bloomingdale,54.0
Wesley Chapel,Brandon,5919.0
Wesley Chapel,Carrollwood,3945.0
Wesley Chapel,Cheval,1710.0
Wesley Chapel,Citrus Park,1524.0
Wesley Chapel,Connerton,434.0
Wesley Chapel,Conway,28.0
Wesley Chapel,Crystal Lake,112.0
Wesley Chapel,Crystal Springs,44.0
Wesley Chapel,Cypress Gardens,41.0
Wesley Chapel,Cypress Lake,28.0
Wesley Chapel,East Lake,235.0
Wesley Chapel,East Lake-Orient Park,2864.0
Wesley Chapel,Egypt Lake-Leto,1064.0
Wesley Chapel,Elfers,28.0
Wesley Chapel,Ellenton,41.0
Wesley Chapel,Fish Hawk,88.0
Wesley Chapel,Forest City,44.0
Wesley Chapel,Four Corners,44.0
Wesley Chapel,Fruitville,44.0
Wesley Chapel,Gibsonton,174.0
Wesley Chapel,Highland City,37.0
Wesley Chapel,High Point,56.0
Wesley Chapel,Hobe Sound,41.0
Wesley Chapel,Holiday,203.0
Wesley Chapel,Hudson,293.0
Wesley Chapel,Hunters Creek,56.0
Wesley Chapel,Ives Estates,28.0
Wesley Chapel,Jasmine Estates,190.0
Wesley Chapel,Keystone,302.0
Wesley Chapel,Lakeland Highlands,123.0
Wesley Chapel,Lake Magdalene,4710.0
Wesley Chapel,Land O' Lakes,10330.0
Wesley Chapel,Lealman,44.0
Wesley Chapel,Lochmoor Waterway Estates,49.0
Wesley Chapel,Lutz,2753.0
Wesley Chapel,Mango,65.0
Wesley Chapel,New Port Richey East,116.0
Wesley Chapel,Nokomis,54.0
Wesley Chapel,Northdale,1111.0
Wesley Chapel,Oak Ridge,126.0
Wesley Chapel,Odessa,155.0
Wesley Chapel,Palm Harbor,326.0
Wesley Chapel,Palm River-Clair Mel,858.0
Wesley Chapel,Pasadena Hills,7669.0
Wesley Chapel,Port Charlotte,41.0
Wesley Chapel,Progress Village,41.0
Wesley Chapel,River Ridge,478.0
Wesley Chapel,Riverview,711.0
Wesley Chapel,Ruskin,56.0
Wesley Chapel,Sarasota Springs,54.0
Wesley Chapel,Seffner,145.0
Wesley Chapel,Shady Hills,28.0
Wesley Chapel,South Bradenton,279.0
Wesley Chapel,Spring Hill,471.0
Wesley Chapel,Sun City Center,114.0
Wesley Chapel,Thonotosassa,577.0
Wesley Chapel,Timber Pines,58.0
Wesley Chapel,Town 'n' Country,2445.0
Wesley Chapel,Trinity,258.0
Wesley Chapel,Union Park,44.0
Wesley Chapel,University,28.0
Wesley Chapel,Valrico,97.0
Wesley Chapel,Viera East,44.0
Wesley Chapel,Westchase,394.0
Wesley Chapel,West Lealman,69.0
Wesley Chapel,Zephyrhills South,221.0
Wesley Chapel,Zephyrhills West,1601.0
West Bradenton,Madeira Beach,68.0
West Bradenton,Treasure Island,68.0
West Bradenton,Bradenton,10499.0
West Bradenton,Tampa,409.0
West Bradenton,Bradenton Beach,823.0
West Bradenton,Palmetto,634.0
West Bradenton,Daytona Beach,154.0
West Bradenton,DeLand,68.0
