name_o,name_d,total_pop_flow,d,s,area_o,area_d,m_o,m_d,food_point_o,food_poly_o,health_point_o,health_poly_o,industrial_landuse_o,main_road_line_o,natural_landuse_o,residential_landuse_o,retail_landuse_o,commercial_landuse_o,retail_point_o,retail_poly_o,school_point_o,school_poly_o,transport_point_o,transport_poly_o,entertainment_point_o,entertainment_poly_o,food_point_d,food_poly_d,health_point_d,health_poly_d,industrial_landuse_d,main_road_line_d,natural_landuse_d,residential_landuse_d,retail_landuse_d,commercial_landuse_d,retail_point_d,retail_poly_d,school_point_d,school_poly_d,transport_point_d,transport_poly_d,entertainment_point_d,entertainment_poly_d,sk
Beaumont,McAllen,72.0,587.9772336632161,17601857.0,213.595782,161.376053,115282,142210,82,0.027234580282114878,17,0.2868505852145759,23,1319.5671509193041,5,44,32,3,215,1.8600219227522288,87,1.7070799858925945,125,1.754811292207035,236,2611.248935086796,109,0.04143481271681688,21,0.23450393518987486,15,1380.6458803952935,1,72,25,2,433,2.281474747819315,109,3.8299038540484625,173,2.6510229204775397,202,3.710072775859292,14584972.0
San Leon,Corpus Christi,41.0,291.12119917981966,6445176.0,12.286058,420.016429,6135,317863,3,0.0005427939299859225,0,0.0,3,100.88774261139137,0,1,0,1,1,0.0,2,0.14841830852747434,10,0.0429647093283204,18,0.2806272777365565,229,0.06159696409547271,92,1.439114476745275,46,2852.1238428222086,1,98,39,23,428,2.428016116298988,239,6.974736881125201,2107,24.825414527966064,1230,600.5335860448232,3715235.0
Sweetwater,Arlington,64.0,308.74208769764687,3078691.0,28.659964,248.226618,10622,394266,25,0.005800178936907051,7,0.06554857144487992,4,309.95413987232354,0,20,3,0,58,0.1406391946602579,9,0.3042551379151067,1,0.00023815349623568767,43,1.0365659892936634,307,0.07294171110984736,56,0.4575705203574245,29,3290.432248532056,1,373,125,81,851,6.53152837728994,333,9.778475133430616,758,4.611620783707754,854,17.920870807815234,2385451.0
Longview,McKinney,85.0,192.93988211912853,2859578.0,144.589997,173.43321,81638,195308,104,0.04092716162483755,46,0.24964507445127493,36,979.8823142996756,2,393,65,58,389,2.6513913684056423,126,3.930541299451568,506,1.9088274144382833,338,6.185198586295619,130,0.02178518553484953,32,0.4252137101586553,13,2201.1392575303544,3,154,41,36,519,3.3853331508622944,123,3.6720152340620427,598,5.450432204210672,476,15.113508829949279,2556833.0
Henrietta,Austin,85.0,392.8387924578776,9676549.0,13.222405,828.631437,3111,961855,0,0.0,1,0.01448921358153862,0,125.74705713185762,0,0,0,0,2,0.0012306591460523055,3,0.0,0,0.0,5,0.01989454209281076,1183,0.1607969377680074,0,0.0,54,8438.283002549633,5,844,208,167,1987,13.016731406780828,610,13.405283522472518,0,0.0,0,0.0,9562604.0
Watauga,Euless,923.0,16.34058497982489,1279549.0,10.772051,41.755328,23650,61032,23,0.0070511949713549195,5,0.0027334392649903667,0,171.43309358143267,0,2,8,1,80,0.5278506728589899,13,0.21560419051731378,5,0.00813697015724737,35,1.5640271374850456,22,0.004540284309964876,1,0.0,3,524.1171604797786,0,104,25,18,105,1.2573690390009968,50,0.8245246520376602,96,10.24390996415938,149,3.679235837107103,1437676.0
North Richland Hills,Mansfield,1065.0,33.689308218801735,2767054.0,47.041668,95.053514,69917,72602,53,0.010412570042537308,17,0.0963840149705964,3,692.831700025934,0,27,17,6,161,1.278639089057268,50,2.02277868382105,67,0.12729719933622624,210,2.900611449116454,59,0.018984912793813046,15,0.1316731666083381,16,894.7299606094145,1,33,18,6,182,1.4561372825777785,50,2.6391473852322855,24,0.2335798256029746,129,7.333184361826797,4220118.0
Mathis,Arlington,84.0,516.8647911025579,12062397.0,8.588884,248.226618,4333,394266,1,0.0,0,0.0,0,89.07933115089598,1,1,0,0,2,0.003192916731617872,9,0.08747721661945315,0,0.0,4,0.1724171149225448,307,0.07294171110984736,56,0.4575705203574245,29,3290.432248532056,1,373,125,81,851,6.53152837728994,333,9.778475133430616,758,4.611620783707754,854,17.920870807815234,6675758.0
Weatherford,Lake Worth,217.0,32.600208935145915,79749.0,70.732401,6.382875,30854,4711,42,0.01178050307242291,3,0.0006064509765499162,8,869.0971055731834,0,82,25,17,105,1.8533259297249276,20,0.9197147858229464,31,0.18658559825635146,55,1.2284251697322173,17,0.004199283625132365,7,0.0,0,122.15047197467415,0,0,5,2,75,0.7966865080237284,7,0.27604292751302933,7,0.15469410616956505,20,0.23555859091553025,93375.0
Frisco,Hebron,550.0,13.553362848881584,137229.0,177.773397,0.851639,200509,803,155,0.0418150396179014,55,0.30866449300942594,5,2457.645041142269,2,130,43,25,454,5.629460392618001,144,6.636099435920566,481,2.4464818126264047,683,14.51669924977065,34,0.004724569671347146,10,0.10324436278547941,1,483.43910919985194,0,61,22,11,88,1.3613564072758606,27,1.1349696290741886,92,0.48142841734792374,80,3.2138435483854533,71337.0
Converse,Seguin,93.0,33.70516179827312,1747459.0,24.460557,100.54204,27466,29433,10,0.001670351332733208,2,0.0026050743258960395,0,249.50095608072144,0,22,3,0,20,0.19741197741510005,9,0.7248888248526645,18,11.281355428777646,101,1.7861078777576387,25,0.008710063061601544,1,0.0006551551277331878,31,641.7780255052112,1,98,14,15,79,0.13128601716327687,42,1.4173140740963628,61,0.10691269211982397,88,1.1110612086513518,1287722.0
White Settlement,Grapevine,300.0,41.13763737500924,2056673.0,13.045564,83.235894,18269,50631,11,0.0018940571569185495,1,0.0,9,179.48593883779458,0,18,14,2,48,0.6332554701281403,13,0.37004789890716827,77,2.8304138282825244,102,0.6434969051424566,179,0.03587296270118113,8,0.11850108565629856,18,998.6673934374386,0,39,15,13,246,1.9901591726895604,24,1.2761056204607675,2290,16.229074439350686,287,4.317606986189159,2592307.0
Watauga,Lake Worth,211.0,17.961630150713997,1398858.0,10.772051,6.382875,23650,4711,23,0.0070511949713549195,5,0.0027334392649903667,0,171.43309358143267,0,2,8,1,80,0.5278506728589899,13,0.21560419051731378,5,0.00813697015724737,35,1.5640271374850456,17,0.004199283625132365,7,0.0,0,122.15047197467415,0,0,5,2,75,0.7966865080237284,7,0.27604292751302933,7,0.15469410616956505,20,0.23555859091553025,1849475.0
