residence,workplace,commuters
Medford,Inwood,213.0
Medford,Islip,374.0
Medford,Islip Terrace,228.0
Medford,Jericho,61.0
Medford,Kings Park,176.0
Medford,Lake Ronkonkoma,2578.0
Medford,Levittown,376.0
Medford,Manhasset,206.0
Medford,Manhasset Hills,54.0
Medford,Manorville,119.0
Medford,Massapequa,61.0
Medford,Mastic,141.0
Medford,Middle Island,1185.0
Medford,Mount Sinai,191.0
Medford,Nesconset,1356.0
Medford,New Cassel,126.0
Medford,North Babylon,119.0
Medford,Hewlett,65.0
Medford,Holbrook,2181.0
Medford,North Lindenhurst,65.0
Medford,Oakdale,405.0
Medford,Oceanside,192.0
Medford,Old Bethpage,76.0
Medford,Plainedge,65.0
Medford,Plainview,581.0
Medford,Riverhead,702.0
Medford,Rocky Point,642.0
Medford,Ronkonkoma,130.0
Medford,Roslyn Heights,115.0
Medford,Salisbury,65.0
Medford,Selden,1579.0
Medford,Shirley,811.0
Medford,Smithtown,162.0
Medford,Sound Beach,61.0
Medford,South Huntington,596.0
Medford,Syosset,390.0
Medford,North Bellmore,54.0
Medford,North Massapequa,76.0
Medford,St. James,2071.0
Medford,Sayville,1596.0
Medford,South Farmingdale,108.0
Medford,South Valley Stream,61.0
Medford,Titusville,76.0
Medford,Uniondale,787.0
Medford,Vails Gate,76.0
Medford,Wading River,292.0
Medford,West Babylon,217.0
Medford,West Bay Shore,76.0
Medford,Westhampton,146.0
Medford,West Hempstead,54.0
Medford,West Hills,61.0
Medford,West Islip,191.0
Medford,West Point,54.0
Medford,West Sayville,61.0
Medford,Woodmere,123.0
Medford,Wyandanch,54.0
Medford,Yaphank,9487.0
Melville,New York,2211.0
Melville,Woodbury,508.0
Melville,Amityville,84.0
Melville,Muttontown,84.0
Melville,Farmingdale,84.0
Melville,Freeport,84.0
Melville,Garden City,84.0
Melville,Mineola,339.0
Melville,Huntington Bay,169.0
Melville,Cedarhurst,84.0
Melville,East Hills,254.0
Melville,Bayport,84.0
Melville,Bellmore,338.0
Melville,Bethpage,190.0
Melville,Centereach,84.0
Melville,Commack,804.0
Melville,Coram,106.0
Melville,Deer Park,275.0
Melville,Dix Hills,719.0
Melville,East Farmingdale,763.0
Melville,East Massapequa,169.0
Melville,East Northport,169.0
Melville,Elwood,529.0
Melville,Central Islip,84.0
Melville,Greenlawn,84.0
Melville,Hauppauge,339.0
Melville,Hicksville,402.0
Melville,Holtsville,84.0
Melville,Huntington,592.0
Melville,Huntington Station,1524.0
Melville,Jericho,253.0
Melville,Kings Park,84.0
Melville,Lake Ronkonkoma,84.0
Melville,Levittown,253.0
Melville,Manhasset,169.0
Melville,North Babylon,84.0
Melville,Oceanside,84.0
Melville,Old Bethpage,190.0
Melville,Oyster Bay,84.0
Melville,Plainview,549.0
Melville,Riverhead,84.0
Melville,South Huntington,5790.0
Melville,Syosset,168.0
Melville,North Massapequa,84.0
Melville,South Valley Stream,84.0
Melville,Uniondale,338.0
Melville,Wading River,275.0
Melville,Wantagh,169.0
Melville,West Hills,2587.0
Melville,West Islip,84.0
Melville,Wyandanch,84.0
Merrick,Lake Grove,102.0
Merrick,Tarrytown,53.0
Merrick,Great Neck Plaza,53.0
Merrick,Hempstead,1084.0
Merrick,Hewlett Bay Park,62.0
Merrick,Island Park,32.0
Merrick,Brookville,53.0
Merrick,Sloatsburg,32.0
Merrick,New York,18574.0
Merrick,Port Jefferson,93.0
Merrick,Scotia,53.0
Merrick,Old Westbury,175.0
Merrick,Woodbury,719.0
Merrick,Rockville Centre,2071.0
Merrick,Thomaston,230.0
Merrick,Valley Stream,667.0
Merrick,Westbury,200.0
Merrick,Williston Park,146.0
Merrick,Plandome,62.0
Merrick,Amityville,384.0
Merrick,Lawrence,110.0
Merrick,Munsey Park,53.0
Merrick,Muttontown,262.0
Merrick,Yonkers,117.0
Merrick,Fishkill,53.0
Merrick,Monroe,40.0
Merrick,Syracuse,53.0
Merrick,Long Beach,605.0
Merrick,Farmingdale,164.0
Merrick,Floral Park,85.0
Merrick,Flower Hill,166.0
Merrick,Freeport,7152.0
Merrick,Garden City,1180.0
Merrick,Lynbrook,210.0
Merrick,Malverne,93.0
Merrick,Massapequa Park,525.0
Merrick,Glen Cove,85.0
Merrick,Schenectady,53.0
Merrick,Mineola,538.0
Merrick,New Hyde Park,134.0
Merrick,Cedarhurst,321.0
Merrick,East Hills,240.0
Merrick,East Rockaway,94.0
Merrick,Albertson,178.0
Merrick,Baldwin,1310.0
Merrick,Bellerose Terrace,106.0
Merrick,Bellmore,15558.0
Merrick,Bethpage,392.0
Merrick,Bohemia,102.0
Merrick,Brentwood,106.0
Merrick,Carle Place,1324.0
Merrick,Centereach,62.0
Merrick,Commack,162.0
Merrick,Copiague,124.0
Merrick,Deer Park,648.0
Merrick,Dix Hills,210.0
Merrick,East Farmingdale,1083.0
Merrick,East Massapequa,1794.0
Merrick,East Meadow,2840.0
Merrick,Elmont,62.0
Merrick,Elwood,53.0
Merrick,Franklin Square,334.0
Merrick,Garden City South,251.0
Merrick,Central Islip,53.0
Merrick,East Moriches,106.0
Merrick,East Norwich,115.0
Merrick,Fort Salonga,53.0
Merrick,Greenville,62.0
Merrick,Hauppauge,402.0
Merrick,Hicksville,1177.0
Merrick,Holtsville,94.0
Merrick,Huntington,40.0
Merrick,Inwood,200.0
Merrick,Islip,53.0
Merrick,Jericho,1189.0
Merrick,Kings Park,62.0
Merrick,Levittown,3247.0
Merrick,Manhasset,1188.0
Merrick,Massapequa,1237.0
Merrick,Medford,32.0
Merrick,Melville,77.0
Merrick,New Cassel,377.0
Merrick,North Babylon,85.0
Merrick,Glen Head,62.0
Merrick,Herricks,97.0
Merrick,Hewlett,433.0
Merrick,North Lindenhurst,62.0
Merrick,North New Hyde Park,772.0
Merrick,North Valley Stream,32.0
Merrick,North Wantagh,971.0
Merrick,Oceanside,1968.0
Merrick,Old Bethpage,233.0
Merrick,Plainedge,285.0
Merrick,Plainview,1529.0
Merrick,Port Washington,40.0
Merrick,Riverhead,32.0
Merrick,Rocky Point,32.0
Merrick,Roosevelt,176.0
Merrick,Roslyn Heights,168.0
Merrick,Salisbury,665.0
Merrick,Seaford,1050.0
Merrick,South Huntington,166.0
Merrick,Syosset,220.0
Merrick,North Bellmore,1933.0
Merrick,North Massapequa,494.0
Merrick,North Merrick,3467.0
Merrick,St. James,62.0
Merrick,South Valley Stream,62.0
Merrick,Uniondale,12618.0
Merrick,Walton Park,51.0
Merrick,Wantagh,4048.0
Merrick,West Babylon,62.0
Merrick,West Bay Shore,40.0
Merrick,West Hempstead,274.0
Merrick,West Islip,208.0
Merrick,Woodmere,53.0
Merrick,Yaphank,32.0
Middle Island,Islandia,398.0
Middle Island,Lake Grove,986.0
Middle Island,Lindenhurst,78.0
Middle Island,Old Field,78.0
Middle Island,Saratoga Springs,60.0
Middle Island,New York,3440.0
Middle Island,Port Jefferson,1358.0
Middle Island,Port Washington North,60.0
Middle Island,Woodbury,57.0
Middle Island,Patchogue,90.0
Middle Island,Amityville,57.0
Middle Island,Babylon,60.0
Middle Island,Belle Terre,441.0
Middle Island,Bellport,157.0
Middle Island,Westhampton Beach,135.0
Middle Island,Long Beach,98.0
Middle Island,Freeport,120.0
Middle Island,Huntington Bay,78.0
Middle Island,Albertson,60.0
Middle Island,Bayport,78.0
Middle Island,Bay Shore,60.0
Middle Island,Baywood,60.0
Middle Island,Blue Point,138.0
Middle Island,Bohemia,334.0
Middle Island,Brentwood,156.0
Middle Island,Brookhaven,258.0
Middle Island,Centereach,273.0
Middle Island,Commack,650.0
Middle Island,Coram,2945.0
Middle Island,Deer Park,120.0
Middle Island,Dix Hills,156.0
Middle Island,East Farmingdale,426.0
Middle Island,East Massapequa,248.0
Middle Island,East Meadow,57.0
Middle Island,East Shoreham,157.0
Middle Island,Farmingville,851.0
Middle Island,Franklin Square,78.0
Middle Island,Cumberland Head,57.0
Middle Island,Central Islip,57.0
Middle Island,Fort Salonga,71.0
Middle Island,Gordon Heights,138.0
Middle Island,Hampton Bays,231.0
Middle Island,Hauppauge,425.0
Middle Island,Hicksville,60.0
Middle Island,Holtsville,529.0
Middle Island,Huntington,78.0
Middle Island,Huntington Station,75.0
Middle Island,Islip,397.0
Middle Island,Islip Terrace,78.0
Middle Island,Jericho,117.0
Middle Island,Kings Park,114.0
Middle Island,Lake Ronkonkoma,595.0
Middle Island,Levittown,57.0
Middle Island,Manhasset Hills,78.0
Middle Island,Massapequa,60.0
Middle Island,Medford,2401.0
Middle Island,Miller Place,195.0
Middle Island,Mount Sinai,1041.0
Middle Island,Nesconset,375.0
Middle Island,Hewlett,57.0
Middle Island,Holbrook,707.0
Middle Island,North Bay Shore,78.0
Middle Island,North Great River,157.0
Middle Island,Oakdale,138.0
Middle Island,Oyster Bay,57.0
Middle Island,Plainview,157.0
Middle Island,Ridge,505.0
Middle Island,Riverhead,594.0
Middle Island,Rocky Point,2336.0
Middle Island,Roosevelt,78.0
Middle Island,Selden,1791.0
Middle Island,Shirley,613.0
Middle Island,South Huntington,255.0
Middle Island,Syosset,120.0
Middle Island,St. James,371.0
Middle Island,Sayville,248.0
Middle Island,South Farmingdale,57.0
Middle Island,South Valley Stream,60.0
Middle Island,Uniondale,354.0
Middle Island,Wading River,372.0
Middle Island,Westhampton,78.0
Middle Island,West Hills,78.0
Middle Island,West Islip,273.0
Middle Island,West Sayville,60.0
Middle Island,Yaphank,2321.0
Miller Place,Islandia,213.0
Miller Place,Lake Grove,1743.0
Miller Place,Lindenhurst,89.0
Miller Place,Old Field,747.0
Miller Place,Troy,71.0
Miller Place,New York,3036.0
Miller Place,Greenport,71.0
Miller Place,Port Jefferson,2598.0
Miller Place,Rockville Centre,71.0
Miller Place,Amityville,71.0
Miller Place,Belle Terre,996.0
Miller Place,Millbrook,71.0
Miller Place,Syracuse,124.0
Miller Place,Mineola,142.0
Miller Place,Baldwin,568.0
Miller Place,Bayport,89.0
Miller Place,Bellerose Terrace,71.0
Miller Place,Bohemia,213.0
Miller Place,Brentwood,89.0
Miller Place,Brookhaven,142.0
Miller Place,Centereach,711.0
Miller Place,Commack,231.0
Miller Place,Coram,1048.0
Miller Place,Dix Hills,480.0
Miller Place,East Farmingdale,71.0
Miller Place,East Islip,71.0
Miller Place,East Northport,71.0
Miller Place,East Shoreham,142.0
Miller Place,Elwood,71.0
Miller Place,Farmingville,142.0
Miller Place,Central Islip,71.0
Miller Place,East Moriches,142.0
Miller Place,Hauppauge,693.0
Miller Place,Holtsville,195.0
Miller Place,Huntington,71.0
Miller Place,Huntington Station,71.0
Miller Place,Islip,71.0
Miller Place,Jericho,426.0
Miller Place,Kings Park,213.0
Miller Place,Lake Ronkonkoma,320.0
Miller Place,Manhasset,71.0
Miller Place,Medford,1032.0
Miller Place,Middle Island,71.0
Miller Place,Mount Sinai,5802.0
Miller Place,Nesconset,498.0
Miller Place,Herricks,71.0
Miller Place,Holbrook,71.0
Miller Place,Plainview,142.0
Miller Place,Riverhead,356.0
Miller Place,Rocky Point,4662.0
Miller Place,Ronkonkoma,142.0
Miller Place,Roslyn Heights,71.0
Miller Place,Selden,373.0
Miller Place,Smithtown,213.0
Miller Place,Sound Beach,498.0
Miller Place,Syosset,142.0
Miller Place,Terryville,213.0
Miller Place,St. James,943.0
Miller Place,Sayville,355.0
Miller Place,Wading River,373.0
Miller Place,West Babylon,71.0
Miller Place,West Hills,71.0
Miller Place,Wyandanch,71.0
Miller Place,Yaphank,284.0
Mount Sinai,Islandia,203.0
Mount Sinai,Lake Grove,1694.0
Mount Sinai,Lindenhurst,100.0
Mount Sinai,Old Field,370.0
Mount Sinai,New York,3870.0
Mount Sinai,Port Jefferson,2608.0
Mount Sinai,Old Westbury,50.0
Mount Sinai,Woodbury,216.0
Mount Sinai,Roslyn Harbor,50.0
Mount Sinai,Williston Park,52.0
Mount Sinai,Babylon,50.0
Mount Sinai,Belle Terre,1393.0
Mount Sinai,Harrison,76.0
Mount Sinai,Syracuse,50.0
Mount Sinai,Garden City,52.0
Mount Sinai,Manorhaven,102.0
Mount Sinai,Schenectady,50.0
Mount Sinai,Mineola,205.0
Mount Sinai,New Hyde Park,61.0
Mount Sinai,Huntington Bay,162.0
Mount Sinai,East Hills,115.0
Mount Sinai,Bayport,356.0
Mount Sinai,Baywood,50.0
Mount Sinai,Blue Point,203.0
Mount Sinai,Bohemia,482.0
Mount Sinai,Brentwood,256.0
Mount Sinai,Centereach,1111.0
Mount Sinai,Commack,782.0
Mount Sinai,Copiague,111.0
Mount Sinai,Coram,1896.0
Mount Sinai,Dix Hills,213.0
Mount Sinai,East Farmingdale,264.0
Mount Sinai,East Islip,50.0
Mount Sinai,East Meadow,52.0
Mount Sinai,East Northport,137.0
Mount Sinai,East Shoreham,214.0
Mount Sinai,Elwood,111.0
Mount Sinai,Farmingville,1142.0
Mount Sinai,Central Islip,50.0
Mount Sinai,Hauppauge,696.0
Mount Sinai,Hicksville,561.0
Mount Sinai,Holtsville,318.0
Mount Sinai,Huntington,111.0
Mount Sinai,Huntington Station,226.0
Mount Sinai,Islip,175.0
Mount Sinai,Jericho,263.0
Mount Sinai,Kings Park,273.0
Mount Sinai,Lake Ronkonkoma,688.0
Mount Sinai,Manhasset,127.0
Mount Sinai,Manorville,50.0
Mount Sinai,Mastic,50.0
Mount Sinai,Medford,1074.0
Mount Sinai,Merrick,50.0
Mount Sinai,Middle Island,152.0
Mount Sinai,Miller Place,891.0
Mount Sinai,Nesconset,752.0
Mount Sinai,New Cassel,50.0
Mount Sinai,North Babylon,52.0
Mount Sinai,Holbrook,225.0
Mount Sinai,North New Hyde Park,102.0
Mount Sinai,Oakdale,321.0
Mount Sinai,Oceanside,52.0
Mount Sinai,Old Bethpage,153.0
Mount Sinai,Oyster Bay,50.0
Mount Sinai,Plainview,289.0
Mount Sinai,Port Washington,50.0
Mount Sinai,Ridge,101.0
Mount Sinai,Riverhead,493.0
Mount Sinai,Rocky Point,2881.0
Mount Sinai,Selden,1193.0
Mount Sinai,Smithtown,111.0
Mount Sinai,Sound Beach,304.0
Mount Sinai,South Huntington,162.0
Mount Sinai,Syosset,104.0
Mount Sinai,Terryville,434.0
Mount Sinai,North Bellmore,52.0
Mount Sinai,St. James,1592.0
Mount Sinai,Sayville,150.0
Mount Sinai,Uniondale,203.0
Mount Sinai,Wading River,104.0
Mount Sinai,Westhampton,61.0
Mount Sinai,West Hempstead,50.0
Mount Sinai,West Hills,61.0
Mount Sinai,West Islip,206.0
Mount Sinai,Yaphank,315.0
Myers Corner,Peekskill,322.0
Myers Corner,Newburgh,222.0
Myers Corner,Port Jervis,89.0
Myers Corner,Rome,54.0
Myers Corner,Albany,203.0
Myers Corner,Mamaroneck,84.0
Myers Corner,Mount Kisco,89.0
Myers Corner,Ossining,340.0
Myers Corner,Troy,54.0
Myers Corner,Highland Falls,84.0
Myers Corner,Tarrytown,89.0
Myers Corner,Sloatsburg,84.0
Myers Corner,South Nyack,84.0
Myers Corner,New York,5711.0
Myers Corner,Montebello,341.0
Myers Corner,Kingston,84.0
Myers Corner,New Paltz,108.0
Myers Corner,Croton-on-Hudson,313.0
Myers Corner,Harrison,84.0
Myers Corner,New Rochelle,425.0
Myers Corner,Yonkers,267.0
Myers Corner,Bronxville,54.0
Myers Corner,Fishkill,5424.0
Myers Corner,Poughkeepsie,1887.0
Myers Corner,Rhinebeck,105.0
Myers Corner,Buchanan,143.0
Myers Corner,Dobbs Ferry,54.0
Myers Corner,Nelsonville,173.0
Myers Corner,Middletown,89.0
Myers Corner,Wappingers Falls,6030.0
Myers Corner,White Plains,527.0
Myers Corner,Rye Brook,84.0
Myers Corner,Irvington,232.0
Myers Corner,Little Falls,84.0
Myers Corner,Beacon,904.0
Myers Corner,Brinckerhoff,710.0
Myers Corner,Eastchester,89.0
Myers Corner,Gardnertown,54.0
Myers Corner,Jefferson Valley-Yorktown,222.0
Myers Corner,New Windsor,68.0
Myers Corner,Highland,176.0
Myers Corner,Hyde Park,54.0
Myers Corner,Rotterdam,108.0
Myers Corner,Titusville,667.0
Myers Corner,Uniondale,54.0
Myers Corner,Vails Gate,138.0
Myers Corner,Valley Cottage,54.0
Nanuet,Newburgh,190.0
Nanuet,Mount Kisco,50.0
Nanuet,Tarrytown,190.0
Nanuet,Mount Vernon,70.0
Nanuet,Piermont,140.0
Nanuet,Sloatsburg,90.0
Nanuet,South Nyack,50.0
Nanuet,Suffern,578.0
Nanuet,New York,9292.0
Nanuet,Airmont,512.0
Nanuet,Montebello,2473.0
Nanuet,Haverstraw,190.0
Nanuet,Harrison,292.0
Nanuet,Yonkers,362.0
Nanuet,Bronxville,50.0
Nanuet,Chester,237.0
Nanuet,Elmsford,50.0
Nanuet,Middletown,50.0
Nanuet,Monroe,240.0
Nanuet,White Plains,695.0
Nanuet,Larchmont,90.0
Nanuet,Rye Brook,251.0
Nanuet,Irvington,90.0
Nanuet,New Square,152.0
Nanuet,Spring Valley,260.0
Nanuet,Freeport,90.0
Nanuet,Mineola,50.0
Nanuet,Franklin Square,70.0
Nanuet,Bardonia,1821.0
Nanuet,Blauvelt,1725.0
Nanuet,Congers,272.0
Nanuet,Mechanicstown,90.0
Nanuet,New City,5414.0
Nanuet,New Windsor,90.0
Nanuet,Hewlett,70.0
Nanuet,Pearl River,4589.0
Nanuet,Plainedge,90.0
Nanuet,Stony Point,383.0
Nanuet,Thornwood,50.0
Nanuet,South Valley Stream,70.0
Nanuet,Tappan,240.0
Nanuet,Thiells,508.0
Nanuet,Valley Cottage,2009.0
Nesconset,Head of the Harbor,55.0
Nesconset,Islandia,1950.0
Nesconset,Lake Grove,9563.0
Nesconset,Lindenhurst,248.0
Nesconset,Old Field,110.0
Nesconset,Rensselaer,55.0
Nesconset,Brookville,55.0
Nesconset,New York,5970.0
Nesconset,Port Jefferson,417.0
Nesconset,Woodbury,290.0
Nesconset,Rockville Centre,110.0
Nesconset,Roslyn Harbor,124.0
Nesconset,Sands Point,55.0
Nesconset,Valley Stream,55.0
Nesconset,Westbury,55.0
Nesconset,Williston Park,55.0
Nesconset,Ithaca,55.0
Nesconset,Plandome,55.0
Nesconset,Amityville,55.0
Nesconset,Muttontown,166.0
Nesconset,Babylon,331.0
Nesconset,Belle Terre,319.0
Nesconset,New Rochelle,111.0
Nesconset,White Plains,111.0
Nesconset,Lattingtown,55.0
Nesconset,Farmingdale,165.0
Nesconset,Garden City,55.0
Nesconset,Glen Cove,152.0
Nesconset,Mineola,110.0
Nesconset,Huntington Bay,166.0
Nesconset,East Hills,318.0
Nesconset,Baiting Hollow,55.0
Nesconset,Baldwin,55.0
Nesconset,Bethpage,221.0
Nesconset,Bohemia,444.0
Nesconset,Brentwood,816.0
Nesconset,Brookhaven,165.0
Nesconset,Carle Place,55.0
Nesconset,Centereach,2030.0
Nesconset,Commack,4231.0
Nesconset,Copiague,55.0
Nesconset,Coram,236.0
Nesconset,Deer Park,891.0
Nesconset,Dix Hills,584.0
Nesconset,East Farmingdale,862.0
Nesconset,East Massapequa,248.0
Nesconset,East Meadow,166.0
Nesconset,East Northport,250.0
Nesconset,Elmont,165.0
Nesconset,Elwood,235.0
Nesconset,Farmingville,333.0
Nesconset,Centerport,55.0
Nesconset,Central Islip,957.0
Nesconset,East Moriches,139.0
Nesconset,East Norwich,55.0
Nesconset,Fort Salonga,55.0
Nesconset,Greenlawn,55.0
Nesconset,Hampton Bays,55.0
Nesconset,Hauppauge,4178.0
Nesconset,Hicksville,499.0
Nesconset,Holtsville,499.0
Nesconset,Huntington,332.0
Nesconset,Huntington Station,193.0
Nesconset,Inwood,55.0
Nesconset,Islip,166.0
Nesconset,Islip Terrace,55.0
Nesconset,Jericho,220.0
Nesconset,Kings Park,695.0
Nesconset,Lake Ronkonkoma,5009.0
Nesconset,Levittown,166.0
Nesconset,Manhasset,111.0
Nesconset,Massapequa,55.0
Nesconset,Medford,804.0
Nesconset,Melville,55.0
Nesconset,Merrick,110.0
Nesconset,Miller Place,55.0
Nesconset,Mount Sinai,222.0
Nesconset,New Cassel,55.0
Nesconset,North Babylon,304.0
Nesconset,Glen Head,55.0
Nesconset,Herricks,55.0
Nesconset,Holbrook,444.0
Nesconset,North Valley Stream,55.0
Nesconset,Oakdale,221.0
Nesconset,Oceanside,236.0
Nesconset,Old Bethpage,55.0
Nesconset,Oyster Bay,55.0
Nesconset,Plainedge,55.0
Nesconset,Plainview,427.0
Nesconset,Ridge,55.0
Nesconset,Riverhead,166.0
Nesconset,Rocky Point,55.0
Nesconset,Ronkonkoma,222.0
Nesconset,Selden,429.0
Nesconset,Shirley,55.0
Nesconset,Smithtown,3035.0
Nesconset,South Huntington,666.0
Nesconset,Syosset,221.0
Nesconset,Terryville,55.0
Nesconset,St. James,10203.0
Nesconset,Sayville,640.0
Nesconset,South Farmingdale,55.0
Nesconset,South Valley Stream,55.0
Nesconset,Uniondale,625.0
Nesconset,Wantagh,55.0
Nesconset,West Babylon,331.0
Nesconset,West Bay Shore,55.0
Nesconset,West Hills,166.0
Nesconset,West Islip,513.0
Nesconset,West Sayville,55.0
Nesconset,Wyandanch,55.0
Nesconset,Yaphank,276.0
New Cassel,Islandia,265.0
New Cassel,Old Field,37.0
New Cassel,Rensselaer,37.0
New Cassel,Great Neck,99.0
New Cassel,Great Neck Plaza,49.0
New Cassel,Hempstead,1986.0
New Cassel,Bayville,158.0
New Cassel,Sloatsburg,37.0
New Cassel,New York,8022.0
New Cassel,Port Jefferson,59.0
New Cassel,Old Westbury,695.0
New Cassel,Woodbury,108.0
New Cassel,Rockville Centre,231.0
New Cassel,Sands Point,49.0
New Cassel,Thomaston,59.0
New Cassel,Valley Stream,49.0
New Cassel,Westbury,7209.0
New Cassel,Williston Park,37.0
New Cassel,Oyster Bay Cove,59.0
New Cassel,Munsey Park,49.0
New Cassel,Babylon,118.0
New Cassel,Croton-on-Hudson,37.0
New Cassel,Yonkers,59.0
New Cassel,White Plains,56.0
New Cassel,Flower Hill,49.0
New Cassel,Freeport,49.0
New Cassel,Garden City,365.0
New Cassel,Lynbrook,86.0
New Cassel,Glen Cove,252.0
New Cassel,Blasdell,37.0
New Cassel,Mineola,1084.0
New Cassel,Cedarhurst,37.0
New Cassel,East Hills,157.0
New Cassel,Baldwin,123.0
New Cassel,Baywood,59.0
New Cassel,Bellerose Terrace,37.0
New Cassel,Bethpage,193.0
New Cassel,Brentwood,148.0
New Cassel,Carle Place,1092.0
New Cassel,Copiague,59.0
New Cassel,Deer Park,179.0
New Cassel,East Farmingdale,374.0
New Cassel,East Massapequa,59.0
New Cassel,East Meadow,1463.0
New Cassel,Elmont,59.0
New Cassel,Garden City South,37.0
New Cassel,Central Islip,49.0
New Cassel,Hauppauge,339.0
New Cassel,Hicksville,5046.0
New Cassel,Huntington,37.0
New Cassel,Huntington Station,108.0
New Cassel,Inwood,49.0
New Cassel,Jericho,3693.0
New Cassel,Lake Ronkonkoma,59.0
New Cassel,Levittown,1030.0
New Cassel,Manhasset,265.0
New Cassel,Manhasset Hills,59.0
New Cassel,Massapequa,49.0
New Cassel,North Babylon,172.0
New Cassel,Hewlett,49.0
New Cassel,North Bay Shore,49.0
New Cassel,North Lindenhurst,99.0
New Cassel,North New Hyde Park,37.0
New Cassel,North Valley Stream,49.0
New Cassel,Oceanside,282.0
New Cassel,Old Bethpage,119.0
New Cassel,Oyster Bay,119.0
New Cassel,Plainedge,37.0
New Cassel,Plainview,963.0
New Cassel,Port Washington,232.0
New Cassel,Riverhead,99.0
New Cassel,Roosevelt,313.0
New Cassel,Salisbury,1977.0
New Cassel,Seaford,118.0
New Cassel,South Huntington,74.0
New Cassel,Syosset,725.0
New Cassel,North Bellmore,96.0
New Cassel,North Massapequa,59.0
New Cassel,St. James,113.0
New Cassel,South Farmingdale,59.0
New Cassel,South Valley Stream,37.0
New Cassel,Uniondale,8505.0
New Cassel,West Hempstead,246.0
New Cassel,Wyandanch,167.0
New City,Peekskill,157.0
New City,Newburgh,161.0
New City,Albany,78.0
New City,Mamaroneck,67.0
New City,Mount Kisco,129.0
New City,Highland Falls,70.0
New City,Tarrytown,311.0
New City,Mount Vernon,303.0
New City,Piermont,363.0
New City,Sloatsburg,221.0
New City,Suffern,1051.0
New City,Upper Nyack,272.0
New City,New York,24194.0
New City,Rye,288.0
New City,Airmont,1395.0
New City,Montebello,3365.0
New City,West Haverstraw,442.0
New City,Westbury,140.0
New City,Haverstraw,1409.0
New City,Rochester,79.0
New City,Harrison,461.0
New City,New Rochelle,212.0
New City,Port Chester,229.0
New City,Yonkers,2572.0
New City,Bronxville,156.0
New City,Elmsford,79.0
New City,Hastings-on-Hudson,70.0
New City,Middletown,151.0
New City,Harriman,213.0
New City,Monroe,68.0
New City,White Plains,2585.0
New City,Larchmont,161.0
New City,Ardsley,78.0
New City,Irvington,68.0
New City,New Square,430.0
New City,Spring Valley,231.0
New City,Glen Cove,70.0
New City,Commack,204.0
New City,Deer Park,67.0
New City,Eastchester,358.0
New City,East Farmingdale,67.0
New City,East Meadow,67.0
New City,Firthcliffe,78.0
New City,Armonk,68.0
New City,Bardonia,10344.0
New City,Blauvelt,4066.0
New City,Congers,980.0
New City,Glens Falls North,64.0
New City,Golden's Bridge,51.0
New City,Greenville,67.0
New City,Hicksville,70.0
New City,Jericho,70.0
New City,Manhasset,68.0
New City,Mechanicstown,145.0
New City,Myers Corner,51.0
New City,Nanuet,24535.0
New City,New Windsor,121.0
New City,Montrose,78.0
New City,Pearl River,4481.0
New City,Roslyn Heights,68.0
New City,Searingtown,83.0
New City,Stony Point,1036.0
New City,Syosset,67.0
New City,Orange Lake,191.0
New City,Thornwood,216.0
New City,Tappan,561.0
New City,Thiells,1905.0
New City,Uniondale,70.0
New City,Valhalla,83.0
New City,Valley Cottage,6818.0
New City,Westmere,51.0
New Windsor,Peekskill,138.0
New Windsor,Newburgh,5402.0
New Windsor,Port Jervis,69.0
New Windsor,Washingtonville,138.0
New Windsor,Sloatsburg,69.0
New Windsor,New York,3680.0
New Windsor,Montebello,69.0
New Windsor,Patchogue,69.0
New Windsor,Ellenville,84.0
New Windsor,New Paltz,153.0
New Windsor,Saugerties,153.0
New Windsor,Haverstraw,237.0
New Windsor,Harrison,69.0
New Windsor,New Rochelle,86.0
New Windsor,Port Chester,253.0
New Windsor,Yonkers,237.0
New Windsor,Chester,138.0
New Windsor,Cornwall-on-Hudson,173.0
New Windsor,Fishkill,328.0
New Windsor,Poughkeepsie,69.0
New Windsor,Nelsonville,84.0
New Windsor,Middletown,205.0
New Windsor,Harriman,153.0
New Windsor,Monroe,138.0
New Windsor,Wappingers Falls,69.0
New Windsor,White Plains,276.0
New Windsor,Briarcliff Manor,84.0
New Windsor,New Square,84.0
New Windsor,Beacon,363.0
New Windsor,Beaver Dam Lake,153.0
New Windsor,Brinckerhoff,84.0
New Windsor,Firthcliffe,1549.0
New Windsor,Gardnertown,2062.0
New Windsor,Hicksville,84.0
New Windsor,Massapequa,84.0
New Windsor,Mechanicstown,776.0
New Windsor,Medford,84.0
New Windsor,Myers Corner,225.0
New Windsor,Nanuet,138.0
New Windsor,Herricks,69.0
New Windsor,Montrose,84.0
New Windsor,Scotchtown,84.0
New Windsor,Vails Gate,6798.0
New Windsor,West Point,377.0
Niskayuna,Rome,68.0
Niskayuna,Gloversville,109.0
Niskayuna,Saratoga Springs,234.0
Niskayuna,Albany,3643.0
Niskayuna,Troy,279.0
Niskayuna,New York,2377.0
Niskayuna,Scotia,200.0
Niskayuna,Colonie,915.0
Niskayuna,Menands,109.0
Niskayuna,Watervliet,154.0
Niskayuna,Ballston Spa,200.0
Niskayuna,Mechanicville,57.0
Niskayuna,Poughkeepsie,45.0
Niskayuna,New York Mills,45.0
Niskayuna,Amsterdam,154.0
Niskayuna,Schenectady,11055.0
