name_o,name_d,total_pop_flow,d,s,area_o,area_d,m_o,m_d,food_point_o,food_poly_o,health_point_o,health_poly_o,industrial_landuse_o,main_road_line_o,natural_landuse_o,residential_landuse_o,retail_landuse_o,commercial_landuse_o,retail_point_o,retail_poly_o,school_point_o,school_poly_o,transport_point_o,transport_poly_o,entertainment_point_o,entertainment_poly_o,food_point_d,food_poly_d,health_point_d,health_poly_d,industrial_landuse_d,main_road_line_d,natural_landuse_d,residential_landuse_d,retail_landuse_d,commercial_landuse_d,retail_point_d,retail_poly_d,school_point_d,school_poly_d,transport_point_d,transport_poly_d,entertainment_point_d,entertainment_poly_d,sk
Manhasset Hills,Searingtown,1394.0,2.139840486617784,25519.0,1.53136,2.413224,3649,5044,1,0.0,0,0.0,0,24.459316566430825,0,15,2,5,12,0.0940014486424025,1,0.05788776364172073,9,0.012724323956903042,16,0.13014414740309724,0,0.0,0,0.0,0,35.91916432877081,0,31,3,0,5,0.04946859586140101,11,0.45262248030493757,15,0.04342951443235323,18,0.09486424436002856,182874.0
Lake Ronkonkoma,Fort Salonga,177.0,17.783386647273815,733309.0,11.74943,24.580342,18619,9652,25,0.0017968849012879107,0,0.0,2,248.23088325271928,2,5,9,0,236,0.37629190203980356,8,0.4438986141047201,87,0.2599983527702076,59,0.7915044717894311,8,0.0,1,0.7761764749371641,1,244.19966402706893,0,5,4,0,13,0.36615375599153877,8,0.33892121198738207,51,0.3004505849390506,66,10.011271476374198,1749889.0
North Bay Shore,East Meadow,428.0,25.431447297857694,1520694.0,8.279693,16.324393,19619,37796,1,0.0,0,0.0,1,126.74159643832722,0,3,1,0,200,0.31268824444781473,5,0.11151963631761716,15,0.008300776111540746,14,0.05628742039208271,31,0.004467127971817734,10,0.20820462378450083,0,285.6108327147847,0,42,18,4,151,1.063084115489907,27,0.5456784994458993,143,0.4757162447838623,264,6.860017117780211,5411556.0
Great Neck Estates,White Plains,128.0,26.40517475285093,10642629.0,1.983719,25.217999,2990,59559,1,0.00046361738776182925,0,0.0,0,25.051693321676883,0,21,7,0,34,0.10821123973325336,3,0.022319173543374628,11,0.02140242720848982,20,0.2608646819851291,14,0.000470436417640218,12,0.9693778277769994,0,363.57177309172647,0,3,9,0,38,0.23974571912161113,26,0.53706220571305,181,0.6242874312605797,166,2.6119159054613603,10916800.0
Pelham,Bronxville,174.0,3.5297676949166186,159371.0,2.129386,2.51865,7326,6656,16,0.0029225673412209027,7,0.0009608252283612672,0,42.311184699337616,0,1,0,0,44,0.0068123421547487606,6,0.008709453978844359,35,0.0346708743043622,18,0.18849038608681673,3,0.0,4,0.02273982496278269,0,48.01367988825975,0,1,0,0,6,0.00695949608418561,21,0.13830787980370862,26,0.026327818945972973,35,0.24580659011728356,312373.0
Greece,Rome,37.0,179.342355316662,1689963.0,11.326697,193.870118,14429,32127,25,0.005292177987841342,4,0.003218210828025919,1,131.4054571858284,0,0,8,1,106,0.6696784863812787,9,0.28991824959330215,66,0.4844768721184048,24,3.3295491501771557,8,0.004110148533080822,6,0.05589617934619159,5,639.0223524211951,7,2,2,3,32,0.1530415124522666,28,0.6952421229690189,102,5.683337129959509,145,24.429788938044307,1517784.0
Brighton,Rochester,21089.0,6.418201944814807,0.0,39.904827,92.6347,37137,211328,29,0.0044903908615541634,31,0.6705775564499404,0,528.3449528473036,0,20,6,5,137,0.3652753952249816,38,7.046492253687634,290,1.1230751478747245,176,6.582329570074891,308,0.048486171086223766,134,0.9893970703068826,18,1544.3593140447992,0,61,8,30,387,0.7722765287578837,254,3.380817392817799,1061,7.410787551322064,845,19.621203365454164,0.0
Geneseo,Dansville,131.0,27.866442138611696,17326.0,7.379703,6.753953,7574,4433,19,0.0038618146827568704,2,0.0007091265546784177,0,89.42917562315841,0,0,0,0,64,0.0467964652237907,22,0.9958967368660439,439,0.24328435701175777,61,0.35546404106229734,10,0.0005133263813584883,9,0.09108749797101094,0,79.27681432861174,0,0,0,0,36,0.02902931211128803,8,0.032734269402949705,41,0.3655939593066774,36,0.629736484235148,10497.0
Ilion,Little Falls,673.0,15.334018345885712,11969.0,6.456618,9.941029,7646,4605,2,0.0,1,0.0,1,62.830644310204995,0,1,0,1,2,0.002194100110372724,9,0.16412764970185315,5,0.010730824748658505,27,0.25982366440692606,3,0.0006399012219810983,2,0.012231762881391635,4,95.85465414837657,0,0,1,0,7,0.02194593658277783,6,0.15286026798322314,8,0.007387853547407913,36,0.6530549948715232,11903.0
Walton Park,Hicksville,58.0,84.77773153737299,10932700.0,7.988857,17.591639,3907,43869,0,0.0,0,0.0,0,76.70663060881414,0,0,0,0,0,0.0,1,0.0,1,0.0,4,0.0003394845806902924,59,0.009572869237327381,20,0.005445834298086918,8,489.31099820671454,0,49,36,3,380,1.526443519058445,37,0.7109046754463295,241,0.722446274608515,163,1.3659715196767117,9005327.0
